"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0099565","chemical synaptic transmission, postsynaptic",41,15,6.46637639090469,2.31969175519976,0.000932074055680077,0.47920287712013,"1140;1815;2562;2901;2932;4208;5025;5026;6455;6804;9294;10458;10497;22930;54413","ENSG00000106089;ENSG00000082701;ENSG00000170175;ENSG00000166206;ENSG00000198722;ENSG00000141985;ENSG00000105737;ENSG00000196338;ENSG00000175866;ENSG00000135124;ENSG00000267534;ENSG00000115839;ENSG00000083454;ENSG00000069696;ENSG00000081189","geneontology_Biological_Process_noRedundant"
"GO:0050866","negative regulation of cell activation",81,24,12.7750362844702,1.87866394001363,0.00117164517633284,0.47920287712013,"29;239;301;472;861;864;928;1268;2729;4092;4846;5777;7128;7301;10461;11146;51043;51083;57045;57162;80762;83737;84524;84807","ENSG00000197329;ENSG00000144161;ENSG00000092445;ENSG00000153208;ENSG00000174842;ENSG00000111679;ENSG00000149311;ENSG00000069482;ENSG00000128791;ENSG00000020633;ENSG00000118432;ENSG00000159842;ENSG00000108839;ENSG00000118503;ENSG00000135046;ENSG00000167604;ENSG00000078747;ENSG00000164867;ENSG00000001084;ENSG00000160685;ENSG00000159216;ENSG00000101665;ENSG00000131507;ENSG00000010278","geneontology_Biological_Process_noRedundant"
"GO:0034067","protein localization to Golgi apparatus",21,9,3.31204644412192,2.71735319894829,0.00284568314093137,0.602434436072312,"8729;10133;23230;23363;26225;54832;90410;91949;221079","ENSG00000197969;ENSG00000109083;ENSG00000168434;ENSG00000107862;ENSG00000165997;ENSG00000162980;ENSG00000123240;ENSG00000129003;ENSG00000124006","geneontology_Biological_Process_noRedundant"
"GO:0034698","response to gonadotropin",14,7,2.20803096274794,3.17024539877301,0.00294588966294529,0.602434436072312,"440;890;2729;2730;3675;6715;6770","ENSG00000147465;ENSG00000145545;ENSG00000145386;ENSG00000070669;ENSG00000005884;ENSG00000001084;ENSG00000023909","geneontology_Biological_Process_noRedundant"
"GO:0002237","response to molecule of bacterial origin",154,37,24.2883405902274,1.52336467213768,0.00468627760296925,0.766675015845769,"29;1268;1373;3148;3248;3454;3725;3726;4208;4257;4282;4791;4846;5336;5914;5976;6770;7128;7376;7494;7867;8106;8915;9646;10014;10417;11093;22900;22904;23729;27086;27250;55970;57162;85363;140885;284297","ENSG00000197329;ENSG00000100836;ENSG00000150593;ENSG00000197417;ENSG00000240972;ENSG00000159674;ENSG00000147465;ENSG00000164120;ENSG00000131759;ENSG00000142166;ENSG00000118432;ENSG00000159842;ENSG00000005007;ENSG00000160323;ENSG00000021826;ENSG00000171223;ENSG00000118503;ENSG00000131408;ENSG00000077150;ENSG00000132256;ENSG00000172380;ENSG00000164867;ENSG00000064932;ENSG00000114861;ENSG00000142867;ENSG00000164104;ENSG00000008394;ENSG00000197943;ENSG00000198053;ENSG00000114738;ENSG00000100219;ENSG00000177606;ENSG00000198730;ENSG00000081189;ENSG00000108840;ENSG00000105483;ENSG00000179954","geneontology_Biological_Process_noRedundant"
"GO:0030522","intracellular receptor signaling pathway",195,44,30.7547169811321,1.43067484662577,0.00741365200701405,0.974938452626757,"81;406;861;1601;2063;4734;5536;5914;6233;6294;6720;7026;7128;7311;7376;8312;8805;8854;9325;9440;9611;9698;9862;9967;9968;10454;10521;10809;10902;11315;23118;23543;26065;26508;27086;51366;55128;79039;79447;83737;90390;92610;171023;200845","ENSG00000171456;ENSG00000122779;ENSG00000112983;ENSG00000164758;ENSG00000257103;ENSG00000184634;ENSG00000185551;ENSG00000131759;ENSG00000160113;ENSG00000054118;ENSG00000214530;ENSG00000103126;ENSG00000130402;ENSG00000042429;ENSG00000145365;ENSG00000116288;ENSG00000153071;ENSG00000118503;ENSG00000168301;ENSG00000131408;ENSG00000011485;ENSG00000103671;ENSG00000072310;ENSG00000163909;ENSG00000100324;ENSG00000069869;ENSG00000123064;ENSG00000078747;ENSG00000114861;ENSG00000055208;ENSG00000104517;ENSG00000128918;ENSG00000100320;ENSG00000133794;ENSG00000280789;ENSG00000159216;ENSG00000221983;ENSG00000008838;ENSG00000100201;ENSG00000141027;ENSG00000160633;ENSG00000143947;ENSG00000134644;ENSG00000167333","geneontology_Biological_Process_noRedundant"
"GO:0016053","organic acid biosynthetic process",235,51,37.0633768746976,1.37602140712701,0.00919784621651343,0.974938452626757,"32;230;239;240;301;341;440;587;1373;1950;2264;2747;2948;3099;3248;3643;3939;3995;4023;4257;4282;4706;5209;5315;5832;6342;6472;6770;7167;7376;7390;7494;8473;8560;8854;8985;9611;10998;11315;27349;29968;51141;54529;55526;55753;55825;60496;64834;114881;197322;339983","ENSG00000168765;ENSG00000109107;ENSG00000116171;ENSG00000240972;ENSG00000138798;ENSG00000106397;ENSG00000147465;ENSG00000176715;ENSG00000164120;ENSG00000182199;ENSG00000130208;ENSG00000197444;ENSG00000185818;ENSG00000012779;ENSG00000125629;ENSG00000108839;ENSG00000170525;ENSG00000175445;ENSG00000004779;ENSG00000111669;ENSG00000070669;ENSG00000021826;ENSG00000116288;ENSG00000160867;ENSG00000105552;ENSG00000221968;ENSG00000083807;ENSG00000138381;ENSG00000188690;ENSG00000131408;ENSG00000135046;ENSG00000059573;ENSG00000143753;ENSG00000147162;ENSG00000181192;ENSG00000171105;ENSG00000067225;ENSG00000128918;ENSG00000100294;ENSG00000135069;ENSG00000008394;ENSG00000159399;ENSG00000066322;ENSG00000115425;ENSG00000182890;ENSG00000100219;ENSG00000076555;ENSG00000141027;ENSG00000134333;ENSG00000006025;ENSG00000149313","geneontology_Biological_Process_noRedundant"
"GO:0050867","positive regulation of cell activation",150,34,23.6574746008708,1.43717791411043,0.0160223253595129,0.974938452626757,"101;177;301;641;861;864;1326;1445;2039;3684;4208;4282;4292;4323;4436;4602;5588;5777;5879;5914;7374;7494;8772;8915;9092;51043;55183;55795;57162;57181;63925;84807;115650;140885","ENSG00000197329;ENSG00000126226;ENSG00000197299;ENSG00000169896;ENSG00000103653;ENSG00000240972;ENSG00000065675;ENSG00000131759;ENSG00000111679;ENSG00000107968;ENSG00000020633;ENSG00000076242;ENSG00000158856;ENSG00000159958;ENSG00000136238;ENSG00000168040;ENSG00000135046;ENSG00000076248;ENSG00000157227;ENSG00000167604;ENSG00000196950;ENSG00000142867;ENSG00000160685;ENSG00000175467;ENSG00000118513;ENSG00000095002;ENSG00000159216;ENSG00000080345;ENSG00000198053;ENSG00000100219;ENSG00000198026;ENSG00000081189;ENSG00000151651;ENSG00000204305","geneontology_Biological_Process_noRedundant"
"GO:0051051","negative regulation of transport",248,52,39.1136913401064,1.32945774787255,0.0166316039942429,0.974938452626757,"29;301;341;382;392;1268;1445;1815;1950;2039;2335;2564;3757;4043;4734;4846;4946;5715;5733;5879;6311;6720;6721;7009;7114;7128;7341;7376;7531;8326;8724;9446;9448;9478;10449;10550;10956;11142;11315;22900;23191;26056;27248;54978;57120;63892;65125;80762;140885;150696;161253;284297","ENSG00000204842;ENSG00000115970;ENSG00000205542;ENSG00000157782;ENSG00000115414;ENSG00000144746;ENSG00000103653;ENSG00000138798;ENSG00000163956;ENSG00000060237;ENSG00000135631;ENSG00000198911;ENSG00000118432;ENSG00000130208;ENSG00000159842;ENSG00000188763;ENSG00000167315;ENSG00000148834;ENSG00000050628;ENSG00000116288;ENSG00000158856;ENSG00000273749;ENSG00000108953;ENSG00000118503;ENSG00000104904;ENSG00000131408;ENSG00000136238;ENSG00000139644;ENSG00000055118;ENSG00000135046;ENSG00000071054;ENSG00000102287;ENSG00000072310;ENSG00000069869;ENSG00000164867;ENSG00000116030;ENSG00000112335;ENSG00000047932;ENSG00000069696;ENSG00000213699;ENSG00000165527;ENSG00000155066;ENSG00000110801;ENSG00000135506;ENSG00000198053;ENSG00000175220;ENSG00000168734;ENSG00000068912;ENSG00000131507;ENSG00000105483;ENSG00000139890;ENSG00000179954","geneontology_Biological_Process_noRedundant"
"GO:0006898","receptor-mediated endocytosis",153,34,24.1306240928882,1.40899795501022,0.0212851802461991,0.974938452626757,"163;177;341;382;408;821;928;1211;1601;1815;1950;2348;3190;4043;4289;4734;5336;5879;6311;7036;7422;9026;9829;10188;10244;51429;54413;56649;64129;64854;115548;150696;201176;284297","ENSG00000204842;ENSG00000142910;ENSG00000127022;ENSG00000109189;ENSG00000138798;ENSG00000163956;ENSG00000130208;ENSG00000112715;ENSG00000196338;ENSG00000110195;ENSG00000153071;ENSG00000136238;ENSG00000122705;ENSG00000137486;ENSG00000069869;ENSG00000136933;ENSG00000130787;ENSG00000106327;ENSG00000128585;ENSG00000061938;ENSG00000165119;ENSG00000069696;ENSG00000159314;ENSG00000116675;ENSG00000130340;ENSG00000165527;ENSG00000137648;ENSG00000155066;ENSG00000197943;ENSG00000006125;ENSG00000010278;ENSG00000157107;ENSG00000204305;ENSG00000179954","geneontology_Biological_Process_noRedundant"
"GO:0072524","pyridine-containing compound metabolic process",96,23,15.1407837445573,1.5190759202454,0.0232995361030275,0.974938452626757,"230;3099;3643;3939;4191;4200;5162;5209;5315;7167;8473;8514;9611;23729;29968;51181;51660;54956;55526;55753;57026;65220;133686","ENSG00000109107;ENSG00000197417;ENSG00000169738;ENSG00000197444;ENSG00000170525;ENSG00000111669;ENSG00000241360;ENSG00000152620;ENSG00000147162;ENSG00000069424;ENSG00000168291;ENSG00000181192;ENSG00000171105;ENSG00000067225;ENSG00000135069;ENSG00000159399;ENSG00000146701;ENSG00000082212;ENSG00000008130;ENSG00000060762;ENSG00000141027;ENSG00000134333;ENSG00000138617","geneontology_Biological_Process_noRedundant"
"GO:0043112","receptor metabolic process",112,26,17.6642477019835,1.47189964943032,0.0244068319907835,0.974938452626757,"163;408;819;928;1211;1815;1950;3190;4043;4289;4734;5336;5770;6311;7422;9737;10133;11315;51100;55004;55614;57679;64854;83737;116985;125058","ENSG00000204842;ENSG00000109189;ENSG00000138798;ENSG00000163956;ENSG00000167291;ENSG00000089177;ENSG00000112715;ENSG00000097033;ENSG00000116288;ENSG00000003393;ENSG00000123240;ENSG00000122705;ENSG00000137486;ENSG00000186635;ENSG00000196396;ENSG00000069869;ENSG00000078747;ENSG00000198932;ENSG00000164615;ENSG00000128585;ENSG00000165119;ENSG00000069696;ENSG00000149357;ENSG00000197943;ENSG00000006125;ENSG00000010278","geneontology_Biological_Process_noRedundant"
"GO:0042391","regulation of membrane potential",177,38,27.9158200290276,1.36123531246751,0.02617748315182,0.974938452626757,"476;482;1140;1268;1815;2562;2564;2729;2730;2745;2901;2932;3725;3757;4092;4137;4208;4734;4916;5025;5026;5481;6324;6334;6455;6804;7341;7531;8326;9294;10458;10497;10550;11315;22930;54413;57657;84275","ENSG00000106089;ENSG00000171497;ENSG00000082701;ENSG00000170175;ENSG00000166206;ENSG00000144746;ENSG00000140538;ENSG00000198722;ENSG00000196876;ENSG00000141985;ENSG00000171612;ENSG00000129244;ENSG00000118432;ENSG00000105737;ENSG00000105711;ENSG00000196338;ENSG00000188763;ENSG00000175866;ENSG00000173221;ENSG00000116288;ENSG00000108953;ENSG00000135124;ENSG00000055118;ENSG00000102287;ENSG00000069869;ENSG00000267534;ENSG00000116030;ENSG00000115839;ENSG00000083454;ENSG00000001084;ENSG00000069696;ENSG00000143630;ENSG00000186868;ENSG00000163399;ENSG00000101665;ENSG00000177606;ENSG00000081189;ENSG00000023909","geneontology_Biological_Process_noRedundant"
"GO:0030323","respiratory tube development",87,21,13.7213352685051,1.53046329595938,0.0271051080838742,0.974938452626757,"1385;3675;4323;4846;5499;5754;6720;7422;7965;8854;8914;8985;10365;10454;23657;51696;54206;55036;57493;64759;171023","ENSG00000171456;ENSG00000151012;ENSG00000118260;ENSG00000106397;ENSG00000106305;ENSG00000112406;ENSG00000112715;ENSG00000136205;ENSG00000072310;ENSG00000100324;ENSG00000157227;ENSG00000164867;ENSG00000172531;ENSG00000173706;ENSG00000116285;ENSG00000005884;ENSG00000128918;ENSG00000127528;ENSG00000141519;ENSG00000112655;ENSG00000111602","geneontology_Biological_Process_noRedundant"
"GO:0048144","fibroblast proliferation",52,14,8.20125786163522,1.70705521472393,0.0272558412347128,0.974938452626757,"890;1021;1026;1385;1869;2335;3725;4282;4602;5591;5828;22954;79621;80169","ENSG00000115414;ENSG00000240972;ENSG00000118260;ENSG00000253729;ENSG00000145386;ENSG00000178971;ENSG00000105810;ENSG00000136104;ENSG00000101412;ENSG00000119401;ENSG00000118513;ENSG00000177606;ENSG00000124762;ENSG00000164751","geneontology_Biological_Process_noRedundant"
"GO:0071887","leukocyte apoptotic process",62,16,9.77842283502661,1.63625568968929,0.0280314491873717,0.974938452626757,"101;301;641;4208;4282;5588;8772;8915;9212;10461;23657;27086;57181;84524;84807;96459","ENSG00000144161;ENSG00000197299;ENSG00000151012;ENSG00000240972;ENSG00000153208;ENSG00000065675;ENSG00000217128;ENSG00000168040;ENSG00000135046;ENSG00000167604;ENSG00000196950;ENSG00000114861;ENSG00000142867;ENSG00000081189;ENSG00000151651;ENSG00000178999","geneontology_Biological_Process_noRedundant"
