"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0032963","collagen metabolic process",45,9,2.4111030478955,3.73273137697517,0.000528949471941265,0.432680668047954,"871;1277;3091;4602;7040;8751;9697;9902;11117","ENSG00000143537;ENSG00000108821;ENSG00000100644;ENSG00000138080;ENSG00000105329;ENSG00000149257;ENSG00000011028;ENSG00000118513;ENSG00000065308","geneontology_Biological_Process_noRedundant"
"GO:0009612","response to mechanical stimulus",102,13,5.46516690856313,2.37870136768026,0.00299499831180983,0.744735226766288,"572;943;1277;1535;2354;2729;3727;5723;6198;7040;8797;9531;54407","ENSG00000151929;ENSG00000108443;ENSG00000120949;ENSG00000104689;ENSG00000146733;ENSG00000125740;ENSG00000002330;ENSG00000051523;ENSG00000108821;ENSG00000105329;ENSG00000001084;ENSG00000134294;ENSG00000130522","geneontology_Biological_Process_noRedundant"
"GO:1901654","response to ketone",104,13,5.57232704402516,2.33295711060948,0.00355531086867522,0.744735226766288,"572;1535;1829;2230;2354;5581;5723;6198;6715;7040;8751;9131;10062","ENSG00000108443;ENSG00000046604;ENSG00000145545;ENSG00000143537;ENSG00000146733;ENSG00000137714;ENSG00000125740;ENSG00000002330;ENSG00000051523;ENSG00000156709;ENSG00000105329;ENSG00000171132;ENSG00000025434","geneontology_Biological_Process_noRedundant"
"GO:0035690","cellular response to drug",217,21,11.6268746976294,1.80616034369766,0.00610965357031201,0.744735226766288,"572;1535;1788;1894;2230;2729;4602;4780;5032;5532;5581;6198;6261;6715;6778;7040;7226;8751;9131;11235;94274","ENSG00000167641;ENSG00000108443;ENSG00000114209;ENSG00000145545;ENSG00000143537;ENSG00000137714;ENSG00000002330;ENSG00000116044;ENSG00000051523;ENSG00000119772;ENSG00000107758;ENSG00000196218;ENSG00000156709;ENSG00000105329;ENSG00000114346;ENSG00000001084;ENSG00000171132;ENSG00000166888;ENSG00000118513;ENSG00000142185;ENSG00000244165","geneontology_Biological_Process_noRedundant"
"GO:0071496","cellular response to external stimulus",213,20,11.4125544267054,1.75245604552825,0.0101438610211868,0.744735226766288,"432;572;943;1277;1535;2729;4780;5032;6715;7040;7071;8797;9131;9451;9531;54407;56270;64121;83990;255738","ENSG00000151929;ENSG00000172071;ENSG00000145545;ENSG00000120949;ENSG00000104689;ENSG00000169174;ENSG00000141580;ENSG00000155090;ENSG00000002330;ENSG00000116044;ENSG00000051523;ENSG00000108821;ENSG00000141505;ENSG00000136492;ENSG00000156709;ENSG00000105329;ENSG00000001084;ENSG00000116954;ENSG00000134294;ENSG00000244165","geneontology_Biological_Process_noRedundant"
"GO:0097305","response to alcohol",118,13,6.32244799225931,2.05616558901175,0.0102786999658773,0.744735226766288,"572;1535;1788;2230;2354;2934;5581;6198;7040;7284;8751;9131;51150","ENSG00000108443;ENSG00000143537;ENSG00000137714;ENSG00000125740;ENSG00000002330;ENSG00000051523;ENSG00000119772;ENSG00000156709;ENSG00000078808;ENSG00000105329;ENSG00000148180;ENSG00000171132;ENSG00000178952","geneontology_Biological_Process_noRedundant"
"GO:0006413","translational initiation",172,17,9.21577164973391,1.84466376187726,0.0105950953953546,0.744735226766288,"1973;4690;5433;5436;5611;6130;6142;6159;6160;6187;6198;6208;6230;9045;9451;25873;123263","ENSG00000071082;ENSG00000108443;ENSG00000172071;ENSG00000168002;ENSG00000188846;ENSG00000105640;ENSG00000130255;ENSG00000161960;ENSG00000144231;ENSG00000164587;ENSG00000162244;ENSG00000102580;ENSG00000158092;ENSG00000103707;ENSG00000140988;ENSG00000118181;ENSG00000148303","geneontology_Biological_Process_noRedundant"
"GO:0014074","response to purine-containing compound",83,10,4.44714562167392,2.2486333596236,0.0128231279337316,0.744735226766288,"1277;2230;2354;3727;4724;5032;5798;6261;6715;7226","ENSG00000145545;ENSG00000164258;ENSG00000137714;ENSG00000125740;ENSG00000108821;ENSG00000196218;ENSG00000054356;ENSG00000142185;ENSG00000244165;ENSG00000130522","geneontology_Biological_Process_noRedundant"
"GO:0070972","protein localization to endoplasmic reticulum",123,13,6.59034833091437,1.97258162197875,0.0142652422290899,0.744735226766288,"6130;6142;6159;6160;6187;6208;6230;8729;9045;9697;11014;25873;128866","ENSG00000071082;ENSG00000101421;ENSG00000136240;ENSG00000188846;ENSG00000105640;ENSG00000130255;ENSG00000107862;ENSG00000164587;ENSG00000162244;ENSG00000140988;ENSG00000118181;ENSG00000065308;ENSG00000148303","geneontology_Biological_Process_noRedundant"
"GO:0021915","neural tube development",110,12,5.89380745041122,2.03603529653191,0.0144056272830647,0.744735226766288,"1855;1857;2648;3091;4524;5663;6692;7040;8646;23322;51684;92344","ENSG00000107882;ENSG00000120370;ENSG00000103494;ENSG00000108773;ENSG00000080815;ENSG00000166145;ENSG00000100644;ENSG00000105329;ENSG00000161202;ENSG00000177000;ENSG00000090539;ENSG00000107404","geneontology_Biological_Process_noRedundant"
