"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0003012","muscle system process",199,5,0.418900952803013,11.9359957683153,4.47865661887814e-05,0.0368593439733671,"309;7169;7171;10398;23336","ENSG00000101335;ENSG00000167460;ENSG00000182253;ENSG00000197043;ENSG00000198467","geneontology_Biological_Process_noRedundant"
"GO:0034109","homotypic cell-cell adhesion",47,3,0.0989364059384002,30.3225083986562,0.000120954000491835,0.0497725712023902,"60;928;10398","ENSG00000010278;ENSG00000075624;ENSG00000101335","geneontology_Biological_Process_noRedundant"
"GO:0034330","cell junction organization",175,3,0.368380234877022,8.14375939849624,0.00552370893312104,1,"60;928;64403","ENSG00000010278;ENSG00000075624;ENSG00000139880","geneontology_Biological_Process_noRedundant"
"GO:0050817","coagulation",177,3,0.372590294704188,8.05173951828724,0.00570120080488978,1,"60;928;10398","ENSG00000010278;ENSG00000075624;ENSG00000101335","geneontology_Biological_Process_noRedundant"
"GO:0030048","actin filament-based movement",62,2,0.130511854642145,15.3242784380306,0.00736379554638922,1,"7169;7171","ENSG00000167460;ENSG00000198467","geneontology_Biological_Process_noRedundant"
"GO:0001667","ameboidal-type cell migration",236,3,0.496787059605584,6.03880463871543,0.0125480229508057,1,"306;309;1512","ENSG00000103811;ENSG00000138772;ENSG00000197043","geneontology_Biological_Process_noRedundant"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",82,2,0.172612452913805,11.586649550706,0.0126131070983858,1,"306;64403","ENSG00000138772;ENSG00000139880","geneontology_Biological_Process_noRedundant"
"GO:0050878","regulation of body fluid levels",252,3,0.530467538222911,5.65538847117795,0.0149678883632427,1,"60;928;10398","ENSG00000010278;ENSG00000075624;ENSG00000101335","geneontology_Biological_Process_noRedundant"
"GO:0061025","membrane fusion",101,2,0.212608021271881,9.40698280354351,0.0187303914293888,1,"928;6890","ENSG00000010278;ENSG00000168394","geneontology_Biological_Process_noRedundant"
"GO:0031099","regeneration",104,2,0.21892311101263,9.13562753036437,0.0197911745648395,1,"306;4814","ENSG00000131669;ENSG00000138772","geneontology_Biological_Process_noRedundant"
"GO:0015850","organic hydroxy compound transport",106,2,0.223133170839796,8.96325719960278,0.0205122553252055,1,"60;140606","ENSG00000075624;ENSG00000198832","geneontology_Biological_Process_noRedundant"
"GO:0019882","antigen processing and presentation",111,2,0.233658320407711,8.55950687529635,0.0223628844450663,1,"1512;6890","ENSG00000103811;ENSG00000168394","geneontology_Biological_Process_noRedundant"
"GO:0032409","regulation of transporter activity",130,2,0.273653888765788,7.3085020242915,0.0299966348203249,1,"60;306","ENSG00000075624;ENSG00000138772","geneontology_Biological_Process_noRedundant"
"GO:0036230","granulocyte activation",333,3,0.700974961223133,4.27975343764817,0.0311061434443851,1,"306;1512;8635","ENSG00000026297;ENSG00000103811;ENSG00000138772","geneontology_Biological_Process_noRedundant"
"GO:0044331","cell-cell adhesion mediated by cadherin",15,1,0.0315754487037447,31.6701754385965,0.0311381965732548,1,"64403","ENSG00000139880","geneontology_Biological_Process_noRedundant"
"GO:0002446","neutrophil mediated immunity",335,3,0.705185021050299,4.25420267085625,0.0315877592396028,1,"306;1512;8635","ENSG00000026297;ENSG00000103811;ENSG00000138772","geneontology_Biological_Process_noRedundant"
