"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0022613","ribonucleoprotein complex biogenesis",428,137,53.8674939064924,2.54327777412136,0,0,"103;545;705;1207;1656;1660;1736;1778;1965;1975;2091;3326;3646;3692;4809;4927;5036;6147;6154;6193;6223;6234;6426;6632;6635;6732;6838;6880;7375;7514;8487;8568;8602;8607;8661;9129;9136;9221;9790;9816;9875;10171;10181;10199;10436;10514;10607;10885;10946;10969;11137;22803;22984;23016;23076;23195;23212;23378;23404;23481;23521;23560;25879;25926;25929;26155;26156;26574;26747;27042;27043;27292;27339;27340;27341;28987;29889;50628;51001;51018;51081;51096;51116;51154;51187;51491;51575;51602;54433;54475;54552;54606;54663;54680;54881;55003;55035;55052;55226;55239;55299;55505;55646;55661;55720;55759;55781;55794;55813;56342;56915;57647;58155;64216;64434;65083;79050;79066;79833;79863;79954;83732;83939;84128;84135;84864;84916;84946;85865;92856;96764;114049;115752;134430;285855;387338;692312","ENSG00000243207;ENSG00000003756;ENSG00000011260;ENSG00000048162;ENSG00000053372;ENSG00000055044;ENSG00000058729;ENSG00000063046;ENSG00000065183;ENSG00000067533;ENSG00000071462;ENSG00000073536;ENSG00000074201;ENSG00000075914;ENSG00000077348;ENSG00000082516;ENSG00000082898;ENSG00000083635;ENSG00000083845;ENSG00000086189;ENSG00000087263;ENSG00000087269;ENSG00000088930;ENSG00000089048;ENSG00000092208;ENSG00000096063;ENSG00000096384;ENSG00000100029;ENSG00000100138;ENSG00000101546;ENSG00000104408;ENSG00000105202;ENSG00000105372;ENSG00000105793;ENSG00000107581;ENSG00000107937;ENSG00000108559;ENSG00000108651;ENSG00000109534;ENSG00000110107;ENSG00000110367;ENSG00000111845;ENSG00000112159;ENSG00000112578;ENSG00000113460;ENSG00000114316;ENSG00000114767;ENSG00000115368;ENSG00000115761;ENSG00000117174;ENSG00000117360;ENSG00000117395;ENSG00000117481;ENSG00000117569;ENSG00000117597;ENSG00000120158;ENSG00000120800;ENSG00000122140;ENSG00000124228;ENSG00000124383;ENSG00000124784;ENSG00000125445;ENSG00000126749;ENSG00000127804;ENSG00000130119;ENSG00000130713;ENSG00000130810;ENSG00000130826;ENSG00000130935;ENSG00000132275;ENSG00000132382;ENSG00000133316;ENSG00000134001;ENSG00000134697;ENSG00000134987;ENSG00000135372;ENSG00000135521;ENSG00000135763;ENSG00000135829;ENSG00000136045;ENSG00000136271;ENSG00000136450;ENSG00000136718;ENSG00000136891;ENSG00000137574;ENSG00000137876;ENSG00000138442;ENSG00000141076;ENSG00000141101;ENSG00000141456;ENSG00000142207;ENSG00000142541;ENSG00000144895;ENSG00000145220;ENSG00000146223;ENSG00000146909;ENSG00000148296;ENSG00000148843;ENSG00000150990;ENSG00000152147;ENSG00000156469;ENSG00000160208;ENSG00000160214;ENSG00000160710;ENSG00000161970;ENSG00000162851;ENSG00000164338;ENSG00000164934;ENSG00000165271;ENSG00000165733;ENSG00000166197;ENSG00000166938;ENSG00000167088;ENSG00000167721;ENSG00000170515;ENSG00000170854;ENSG00000171490;ENSG00000175054;ENSG00000175792;ENSG00000179041;ENSG00000179409;ENSG00000182004;ENSG00000182117;ENSG00000182810;ENSG00000183431;ENSG00000183751;ENSG00000184967;ENSG00000188976;ENSG00000189306;ENSG00000197102;ENSG00000198000;ENSG00000198242;ENSG00000233927;ENSG00000242372;ENSG00000242485;ENSG00000273841;ENSG00000275700","geneontology_Biological_Process_noRedundant"
"GO:0016072","rRNA metabolic process",231,83,29.0733436738312,2.85484878970794,0,0,"705;1663;1736;2091;4809;5036;6154;6223;6234;8568;8602;9136;9221;9790;9875;10171;10199;10436;10607;10885;10969;11137;22803;22984;23016;23076;23195;23212;23378;23404;23481;23560;25879;25926;26156;27042;27043;27292;27340;27341;28987;50628;51018;51096;51154;51575;51602;53918;54433;54606;54663;54680;54881;55035;55226;55505;55646;55661;55720;55759;55781;55813;56915;57647;64216;65083;79050;79066;79863;79954;83732;84128;84135;84172;84365;84916;92856;112495;114049;115752;134430;285855;387338","ENSG00000011260;ENSG00000013573;ENSG00000053372;ENSG00000055044;ENSG00000058729;ENSG00000065183;ENSG00000067533;ENSG00000071462;ENSG00000075914;ENSG00000077348;ENSG00000086189;ENSG00000087269;ENSG00000088930;ENSG00000089048;ENSG00000100029;ENSG00000100138;ENSG00000101546;ENSG00000105202;ENSG00000105372;ENSG00000107937;ENSG00000108651;ENSG00000109534;ENSG00000112159;ENSG00000112578;ENSG00000114767;ENSG00000115368;ENSG00000115761;ENSG00000117174;ENSG00000117395;ENSG00000117481;ENSG00000117597;ENSG00000120158;ENSG00000120800;ENSG00000124228;ENSG00000124383;ENSG00000124784;ENSG00000125630;ENSG00000126749;ENSG00000127804;ENSG00000130713;ENSG00000130826;ENSG00000130935;ENSG00000132275;ENSG00000133316;ENSG00000134987;ENSG00000135372;ENSG00000136045;ENSG00000136271;ENSG00000136718;ENSG00000136891;ENSG00000138442;ENSG00000141076;ENSG00000141101;ENSG00000141456;ENSG00000142207;ENSG00000145220;ENSG00000146223;ENSG00000148843;ENSG00000150990;ENSG00000152684;ENSG00000155115;ENSG00000155438;ENSG00000160208;ENSG00000160214;ENSG00000161970;ENSG00000162851;ENSG00000164338;ENSG00000164934;ENSG00000165271;ENSG00000165733;ENSG00000166197;ENSG00000166938;ENSG00000167721;ENSG00000170515;ENSG00000171490;ENSG00000179041;ENSG00000179409;ENSG00000182117;ENSG00000183751;ENSG00000184967;ENSG00000189306;ENSG00000198000;ENSG00000233927","geneontology_Biological_Process_noRedundant"
"GO:0034470","ncRNA processing",356,102,44.8056725016619,2.27649746795379,1.11022302462516e-16,3.04571183088835e-14,"103;705;1736;2091;4234;4809;5036;6154;6223;6234;8568;8602;9136;9221;9790;9875;10171;10199;10436;10607;10799;10885;10940;10969;22803;22984;23016;23076;23195;23212;23378;23404;23481;23560;25879;25926;26156;27042;27043;27292;27340;27341;28987;50628;51018;51096;51154;51575;51602;51605;54433;54482;54517;54606;54663;54680;54881;54931;55035;55226;55250;55505;55621;55646;55661;55720;55759;55781;55813;56915;57505;57647;60528;64216;65083;79050;79066;79691;79828;79863;79954;80324;80745;80746;81890;83732;84128;84135;84705;84881;84916;92856;112858;114049;115708;115752;134430;134637;285855;348180;387338;389421","ENSG00000213339;ENSG00000006744;ENSG00000011260;ENSG00000037897;ENSG00000053372;ENSG00000055044;ENSG00000058729;ENSG00000065183;ENSG00000067533;ENSG00000071462;ENSG00000075914;ENSG00000077348;ENSG00000086189;ENSG00000087269;ENSG00000088930;ENSG00000089048;ENSG00000089195;ENSG00000091127;ENSG00000100029;ENSG00000100138;ENSG00000101546;ENSG00000104356;ENSG00000104907;ENSG00000105202;ENSG00000105372;ENSG00000107937;ENSG00000108651;ENSG00000109534;ENSG00000112159;ENSG00000112578;ENSG00000114767;ENSG00000115368;ENSG00000115761;ENSG00000117174;ENSG00000117395;ENSG00000117481;ENSG00000117597;ENSG00000120158;ENSG00000120800;ENSG00000122435;ENSG00000123600;ENSG00000124228;ENSG00000124383;ENSG00000124608;ENSG00000124784;ENSG00000124787;ENSG00000126749;ENSG00000127804;ENSG00000130299;ENSG00000130713;ENSG00000130826;ENSG00000130935;ENSG00000132275;ENSG00000133316;ENSG00000134759;ENSG00000134987;ENSG00000135372;ENSG00000136271;ENSG00000136718;ENSG00000136891;ENSG00000138050;ENSG00000138442;ENSG00000141076;ENSG00000141101;ENSG00000141456;ENSG00000142207;ENSG00000145220;ENSG00000146223;ENSG00000148843;ENSG00000150990;ENSG00000151576;ENSG00000154743;ENSG00000160208;ENSG00000160214;ENSG00000160710;ENSG00000161970;ENSG00000162851;ENSG00000164338;ENSG00000164934;ENSG00000165271;ENSG00000165526;ENSG00000165733;ENSG00000166166;ENSG00000166197;ENSG00000166938;ENSG00000167721;ENSG00000170515;ENSG00000171490;ENSG00000172315;ENSG00000174173;ENSG00000174177;ENSG00000177192;ENSG00000179041;ENSG00000179409;ENSG00000182117;ENSG00000183751;ENSG00000184967;ENSG00000187772;ENSG00000189007;ENSG00000189306;ENSG00000198000;ENSG00000233927","geneontology_Biological_Process_noRedundant"
"GO:0140053","mitochondrial gene expression",159,45,20.0115222690007,2.24870449109753,7.43517616363931e-08,1.52978749566879e-05,"5018;5442;6182;6832;9238;10128;10352;11222;28977;29074;29088;51001;51021;51073;51081;51116;51263;51318;51373;51649;54931;54948;55005;55052;56652;57505;60528;63875;64216;64960;64979;64983;79590;80324;84273;84881;85476;87178;92170;124454;133522;219927;283459;285367;387338","ENSG00000006744;ENSG00000084092;ENSG00000099821;ENSG00000103356;ENSG00000105364;ENSG00000106591;ENSG00000107815;ENSG00000112110;ENSG00000114686;ENSG00000116874;ENSG00000116898;ENSG00000117481;ENSG00000122140;ENSG00000124608;ENSG00000125445;ENSG00000132313;ENSG00000136270;ENSG00000137547;ENSG00000138035;ENSG00000138095;ENSG00000143314;ENSG00000148824;ENSG00000155463;ENSG00000155846;ENSG00000155906;ENSG00000156469;ENSG00000156502;ENSG00000156990;ENSG00000158042;ENSG00000162851;ENSG00000165526;ENSG00000166902;ENSG00000168827;ENSG00000171421;ENSG00000174173;ENSG00000177192;ENSG00000181610;ENSG00000182180;ENSG00000185414;ENSG00000197345;ENSG00000198015;ENSG00000239789;ENSG00000242485;ENSG00000257218;ENSG00000262814","geneontology_Biological_Process_noRedundant"
"GO:0071826","ribonucleoprotein complex subunit organization",232,56,29.1992023044538,1.91786061194755,7.42319319346763e-07,0.000122185759964477,"103;545;1207;1656;1660;1778;1965;1975;3326;3646;3692;3831;4809;6147;6193;6223;6234;6426;6632;6635;6732;6880;7375;8487;8607;8661;9129;10181;10946;23195;23212;23521;25929;26747;27339;27341;50628;51001;51081;51116;51154;51187;53918;54475;54680;55052;55239;55299;55794;56342;58155;79833;83939;96764;387338;692312","ENSG00000243207;ENSG00000003756;ENSG00000053372;ENSG00000063046;ENSG00000073536;ENSG00000074201;ENSG00000082516;ENSG00000083635;ENSG00000083845;ENSG00000087263;ENSG00000092208;ENSG00000096063;ENSG00000096384;ENSG00000100138;ENSG00000104408;ENSG00000105372;ENSG00000107581;ENSG00000110107;ENSG00000110367;ENSG00000112159;ENSG00000113460;ENSG00000114316;ENSG00000117174;ENSG00000117360;ENSG00000117481;ENSG00000117569;ENSG00000122140;ENSG00000125445;ENSG00000126214;ENSG00000130810;ENSG00000134001;ENSG00000135829;ENSG00000136450;ENSG00000137574;ENSG00000137876;ENSG00000142541;ENSG00000144895;ENSG00000152147;ENSG00000152684;ENSG00000156469;ENSG00000160710;ENSG00000167088;ENSG00000175054;ENSG00000175792;ENSG00000179041;ENSG00000179409;ENSG00000182004;ENSG00000182810;ENSG00000183431;ENSG00000189306;ENSG00000197102;ENSG00000198242;ENSG00000233927;ENSG00000242372;ENSG00000242485;ENSG00000273841","geneontology_Biological_Process_noRedundant"
"GO:0000959","mitochondrial RNA metabolic process",41,17,5.16020385552847,3.29444349020955,3.45107358246111e-06,0.000473372259727582,"5442;6182;6832;9238;10128;10352;51001;54931;56652;57505;60528;64216;79675;80324;87178;124454;133522","ENSG00000006744;ENSG00000099821;ENSG00000103356;ENSG00000107815;ENSG00000116874;ENSG00000124608;ENSG00000136270;ENSG00000138035;ENSG00000138095;ENSG00000138399;ENSG00000155846;ENSG00000156469;ENSG00000156502;ENSG00000162851;ENSG00000174173;ENSG00000177192;ENSG00000262814","geneontology_Biological_Process_noRedundant"
"GO:0006403","RNA localization",214,48,26.9337469532462,1.78215084901935,3.66793082891004e-05,0.00431243867456137,"545;1660;1736;1984;2091;3192;3692;3800;4927;4928;5036;5976;6426;6428;7514;8607;9793;9804;9972;10128;10204;10576;10642;10643;10694;11260;22916;22948;23039;23049;23212;23225;23279;23404;23511;29074;51602;54680;55505;55706;55781;57510;65083;79023;79228;81929;84946;87178","ENSG00000005007;ENSG00000030066;ENSG00000055044;ENSG00000058729;ENSG00000058804;ENSG00000075188;ENSG00000082898;ENSG00000085415;ENSG00000095319;ENSG00000102898;ENSG00000105202;ENSG00000108559;ENSG00000110713;ENSG00000112081;ENSG00000112110;ENSG00000114503;ENSG00000117174;ENSG00000124571;ENSG00000124789;ENSG00000130227;ENSG00000130713;ENSG00000130826;ENSG00000131652;ENSG00000132182;ENSG00000132507;ENSG00000135521;ENSG00000135829;ENSG00000136231;ENSG00000136450;ENSG00000138035;ENSG00000138095;ENSG00000150753;ENSG00000153187;ENSG00000156261;ENSG00000157106;ENSG00000159217;ENSG00000165271;ENSG00000166226;ENSG00000168280;ENSG00000170515;ENSG00000173726;ENSG00000175054;ENSG00000175216;ENSG00000175792;ENSG00000179041;ENSG00000182117;ENSG00000184575;ENSG00000242372","geneontology_Biological_Process_noRedundant"
"GO:0006929","substrate-dependent cell migration",17,9,2.13959672058498,4.20640016570008,7.24368365421224e-05,0.00745193955927084,"506;2017;4628;6386;9270;9353;10371;57669;57698","ENSG00000075213;ENSG00000085733;ENSG00000110955;ENSG00000115109;ENSG00000119185;ENSG00000133026;ENSG00000137575;ENSG00000145147;ENSG00000187164","geneontology_Biological_Process_noRedundant"
"GO:0009451","RNA modification",140,34,17.6202082871704,1.92960261569417,9.65163177482076e-05,0.00882588105630831,"103;104;1736;2091;4234;8731;10436;27292;51605;54433;54482;54517;54931;55226;55250;55505;55621;57505;64216;79066;79691;79828;80324;80745;81890;84705;84881;96764;114049;115708;134637;285367;348180;387338","ENSG00000213339;ENSG00000037897;ENSG00000071462;ENSG00000086189;ENSG00000089195;ENSG00000091127;ENSG00000101654;ENSG00000104907;ENSG00000105202;ENSG00000109534;ENSG00000117481;ENSG00000122435;ENSG00000123600;ENSG00000124608;ENSG00000126749;ENSG00000127804;ENSG00000130299;ENSG00000130826;ENSG00000134759;ENSG00000135372;ENSG00000137574;ENSG00000138050;ENSG00000151576;ENSG00000156990;ENSG00000160710;ENSG00000162851;ENSG00000165526;ENSG00000166166;ENSG00000174173;ENSG00000174177;ENSG00000177192;ENSG00000182117;ENSG00000189007;ENSG00000197381","geneontology_Biological_Process_noRedundant"
"GO:0015931","nucleobase-containing compound transport",209,44,26.3044538001329,1.67272053372869,0.000348161501591004,0.0286536915809397,"292;293;1660;1984;3177;3192;3692;3800;4927;4928;5036;5976;6426;6428;7514;8737;9793;9804;9972;10128;10204;10642;10643;11260;22916;23039;23049;23212;23225;23279;23511;29074;55706;55781;57510;60386;65083;79023;79085;79228;81034;81929;84946;87178","ENSG00000005007;ENSG00000005022;ENSG00000030066;ENSG00000058729;ENSG00000058804;ENSG00000075188;ENSG00000082898;ENSG00000085415;ENSG00000095319;ENSG00000102898;ENSG00000108559;ENSG00000110713;ENSG00000112081;ENSG00000112110;ENSG00000114503;ENSG00000124571;ENSG00000124789;ENSG00000125454;ENSG00000125648;ENSG00000130227;ENSG00000131652;ENSG00000132182;ENSG00000132507;ENSG00000135521;ENSG00000135829;ENSG00000136231;ENSG00000136450;ENSG00000137275;ENSG00000138035;ENSG00000138095;ENSG00000153187;ENSG00000157106;ENSG00000159217;ENSG00000164933;ENSG00000165271;ENSG00000168280;ENSG00000169100;ENSG00000170515;ENSG00000173726;ENSG00000174669;ENSG00000175216;ENSG00000179041;ENSG00000184575;ENSG00000242372","geneontology_Biological_Process_noRedundant"
