"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:1904951","positive regulation of establishment of protein localization",261,17,6.88171262699565,2.47031530106506,0.000517871569398975,0.423618943768362,"727;965;2534;5467;5481;5715;7043;7157;7534;10134;10576;10802;26229;51024;55696;55929;59286","ENSG00000164924;ENSG00000010810;ENSG00000106804;ENSG00000113615;ENSG00000185825;ENSG00000119699;ENSG00000110801;ENSG00000166226;ENSG00000086589;ENSG00000214253;ENSG00000141510;ENSG00000149541;ENSG00000116815;ENSG00000171497;ENSG00000112033;ENSG00000178028;ENSG00000198258","geneontology_Biological_Process_noRedundant"
"GO:0031644","regulation of neurological system process",46,6,1.21286889211418,4.94694854407659,0.00121681672727258,0.497678041454487,"2185;2475;6455;23613;66000;85446","ENSG00000141985;ENSG00000136367;ENSG00000101040;ENSG00000198793;ENSG00000120899;ENSG00000144868","geneontology_Biological_Process_noRedundant"
"GO:0016072","rRNA metabolic process",202,13,5.32607643928399,2.44082114633482,0.00260173766075078,0.573891668620473,"2091;2475;6154;10436;11103;11157;51367;51504;54059;54663;65095;90121;387338","ENSG00000182362;ENSG00000158526;ENSG00000105202;ENSG00000161970;ENSG00000129347;ENSG00000198793;ENSG00000164167;ENSG00000111615;ENSG00000167272;ENSG00000173113;ENSG00000133316;ENSG00000126749;ENSG00000117481","geneontology_Biological_Process_noRedundant"
"GO:0034405","response to fluid shear stress",24,4,0.632801161103048,6.32110091743119,0.00329967897257366,0.573891668620473,"2113;2185;4092;7043","ENSG00000119699;ENSG00000101665;ENSG00000120899;ENSG00000134954","geneontology_Biological_Process_noRedundant"
"GO:0008380","RNA splicing",369,19,9.72931785195936,1.95286044603565,0.00394726712844395,0.573891668620473,"1477;1478;1994;3184;3188;9360;10421;11157;23210;23658;25766;25980;27339;53938;55696;59286;84844;85437;494115","ENSG00000139168;ENSG00000240344;ENSG00000106355;ENSG00000138398;ENSG00000169217;ENSG00000110844;ENSG00000070495;ENSG00000131043;ENSG00000126945;ENSG00000110107;ENSG00000086589;ENSG00000213516;ENSG00000066044;ENSG00000164167;ENSG00000138668;ENSG00000100410;ENSG00000101138;ENSG00000198258;ENSG00000101811","geneontology_Biological_Process_noRedundant"
"GO:0052547","regulation of peptidase activity",215,13,5.66884373488147,2.29323661190527,0.00444361415857997,0.573891668620473,"710;727;1410;2534;2537;3428;9491;10134;25824;27166;51024;55122;55795","ENSG00000149131;ENSG00000010810;ENSG00000106804;ENSG00000126432;ENSG00000185825;ENSG00000126709;ENSG00000214253;ENSG00000169230;ENSG00000135334;ENSG00000163565;ENSG00000109846;ENSG00000125818;ENSG00000126226","geneontology_Biological_Process_noRedundant"
"GO:0072593","reactive oxygen species metabolic process",145,10,3.82317368166425,2.6156279658336,0.0049110533989527,0.573891668620473,"1026;1410;1785;2185;2475;2534;2537;3099;7157;25824","ENSG00000010810;ENSG00000126432;ENSG00000126709;ENSG00000159399;ENSG00000124762;ENSG00000198793;ENSG00000120899;ENSG00000141510;ENSG00000109846;ENSG00000079805","geneontology_Biological_Process_noRedundant"
"GO:0002683","negative regulation of immune system process",200,12,5.27334300919207,2.27559633027523,0.00656326400745755,0.612003409098547,"710;727;1021;2185;3428;4092;4211;5977;6397;7043;10221;25793","ENSG00000149131;ENSG00000106804;ENSG00000119699;ENSG00000100225;ENSG00000129657;ENSG00000101665;ENSG00000173334;ENSG00000120899;ENSG00000133884;ENSG00000143995;ENSG00000163565;ENSG00000105810","geneontology_Biological_Process_noRedundant"
"GO:0022613","ribonucleoprotein complex biogenesis",388,19,10.2302854378326,1.85723068192566,0.00673353384093756,0.612003409098547,"2091;6154;6311;10421;10436;11103;11157;25980;27339;51187;51367;51504;54059;54552;54663;55696;65095;90121;387338","ENSG00000137876;ENSG00000182362;ENSG00000158526;ENSG00000105202;ENSG00000161970;ENSG00000129347;ENSG00000169217;ENSG00000130119;ENSG00000131043;ENSG00000110107;ENSG00000086589;ENSG00000164167;ENSG00000111615;ENSG00000167272;ENSG00000204842;ENSG00000173113;ENSG00000133316;ENSG00000126749;ENSG00000117481","geneontology_Biological_Process_noRedundant"
"GO:1903829","positive regulation of cellular protein localization",240,13,6.32801161103048,2.05435779816514,0.0108650153623551,0.888758256640645,"2534;7157;7534;10134;10445;10576;25836;26229;51024;54552;55696;55929;59286","ENSG00000164924;ENSG00000010810;ENSG00000185825;ENSG00000164190;ENSG00000166226;ENSG00000130119;ENSG00000086589;ENSG00000214253;ENSG00000141510;ENSG00000149541;ENSG00000178028;ENSG00000198258;ENSG00000187778","geneontology_Biological_Process_noRedundant"
"GO:0014823","response to activity",36,4,0.949201741654572,4.21406727828746,0.0143057275622593,0.89741382791761,"2475;5467;51024;114789","ENSG00000148339;ENSG00000198793;ENSG00000214253;ENSG00000112033","geneontology_Biological_Process_noRedundant"
"GO:1904888","cranial skeletal system development",36,4,0.949201741654572,4.21406727828746,0.0143057275622593,0.89741382791761,"1112;7043;25836;51141","ENSG00000125629;ENSG00000164190;ENSG00000119699;ENSG00000053254","geneontology_Biological_Process_noRedundant"
