"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0006397","mRNA processing",418,141,103.438316400581,1.36313123517939,1.4476713963818e-05,0.0118419520224031,"104;891;902;988;1153;1477;1659;1660;1859;2068;2483;2521;2962;2963;3178;3181;3185;3187;3192;3297;3312;4236;4670;4841;5093;5356;5411;5430;5431;5434;5435;5437;5438;5439;5546;5566;5935;5936;6294;6426;6427;6428;6431;6432;6625;6629;6633;6732;6829;6936;7072;7536;8175;8189;8227;8233;8241;8487;8683;8732;9092;9129;9169;9444;9667;9775;9810;9904;10147;10189;10212;10250;10262;10283;10523;10569;10657;10898;10914;10921;11325;11338;22803;22826;22849;22938;23028;23064;23070;23144;23451;23524;24148;25766;25888;25949;26528;26986;27257;27336;28960;29101;29894;50628;51319;51634;51645;51690;51692;55015;55147;55149;55339;55599;55677;55692;55749;55783;55954;56259;56339;57805;58509;60625;60680;64852;79622;79811;79882;80145;80746;81608;83759;84292;84844;151987;153527;199746;404672;728642;102724594","ENSG00000099622;ENSG00000107864;ENSG00000123136;ENSG00000110063;ENSG00000110844;ENSG00000085872;ENSG00000196235;ENSG00000099817;ENSG00000121774;ENSG00000071626;ENSG00000130332;ENSG00000188342;ENSG00000163882;ENSG00000112531;ENSG00000117614;ENSG00000137200;ENSG00000104897;ENSG00000047315;ENSG00000175467;ENSG00000161547;ENSG00000136450;ENSG00000169249;ENSG00000154743;ENSG00000104884;ENSG00000160917;ENSG00000134057;ENSG00000183684;ENSG00000100319;ENSG00000142528;ENSG00000014164;ENSG00000100461;ENSG00000139218;ENSG00000140259;ENSG00000135829;ENSG00000135486;ENSG00000137776;ENSG00000136709;ENSG00000145216;ENSG00000134597;ENSG00000147140;ENSG00000146007;ENSG00000119203;ENSG00000122965;ENSG00000115524;ENSG00000116001;ENSG00000115875;ENSG00000130254;ENSG00000133226;ENSG00000125743;ENSG00000125651;ENSG00000125755;ENSG00000126698;ENSG00000125870;ENSG00000185246;ENSG00000185946;ENSG00000175324;ENSG00000180917;ENSG00000179409;ENSG00000272047;ENSG00000165819;ENSG00000164609;ENSG00000163605;ENSG00000160633;ENSG00000161265;ENSG00000163166;ENSG00000161981;ENSG00000171566;ENSG00000173933;ENSG00000173914;ENSG00000167978;ENSG00000168066;ENSG00000169045;ENSG00000101161;ENSG00000104852;ENSG00000105258;ENSG00000100142;ENSG00000099783;ENSG00000096401;ENSG00000096063;ENSG00000101138;ENSG00000100722;ENSG00000100603;ENSG00000109971;ENSG00000111880;ENSG00000111786;ENSG00000107951;ENSG00000067596;ENSG00000060339;ENSG00000064607;ENSG00000063244;ENSG00000005436;ENSG00000005075;ENSG00000004487;ENSG00000092208;ENSG00000090060;ENSG00000088930;ENSG00000071894;ENSG00000070756;ENSG00000100941;ENSG00000102241;ENSG00000160201;ENSG00000153187;ENSG00000163634;ENSG00000197976;ENSG00000008128;ENSG00000181222;ENSG00000107290;ENSG00000169564;ENSG00000124193;ENSG00000174891;ENSG00000185122;ENSG00000102317;ENSG00000198231;ENSG00000105298;ENSG00000100410;ENSG00000182872;ENSG00000137168;ENSG00000089280;ENSG00000143294;ENSG00000169813;ENSG00000007392;ENSG00000161082;ENSG00000072062;ENSG00000117360;ENSG00000197381;ENSG00000123154;ENSG00000157540;ENSG00000160075;ENSG00000109536;ENSG00000101452;ENSG00000112081;ENSG00000103549;ENSG00000134480;ENSG00000149016;ENSG00000205937;ENSG00000158941;ENSG00000143368;ENSG00000153015;ENSG00000132792;ENSG00000141543;ENSG00000122566","geneontology_Biological_Process_noRedundant"
"GO:0008380","RNA splicing",369,125,91.3127721335268,1.36892131384657,3.57348980978278e-05,0.0146155733220116,"988;1153;1477;1659;1660;1859;2483;2521;2962;2963;3178;3181;3185;3187;3192;3312;4236;4670;4841;5093;5356;5411;5430;5431;5434;5435;5437;5438;5439;5515;5518;5546;5935;5936;6426;6427;6428;6431;6432;6625;6629;6633;6732;6936;7009;7072;7536;8175;8189;8227;8233;8241;8487;8683;9092;9129;9169;9444;9775;9904;10147;10189;10212;10250;10262;10283;10523;10569;10657;10898;10914;10921;11325;11338;22826;22938;23028;23064;23451;23524;24148;25766;25949;26528;26986;27257;27332;27336;28960;29894;50628;51319;51493;51634;51645;51690;51692;55015;55339;55599;55677;55692;55749;55954;56259;56339;57716;57805;58509;60625;60680;79026;79622;79650;80145;80746;81608;83759;84292;84844;151987;153527;199746;339487;102724594","ENSG00000099622;ENSG00000113575;ENSG00000123136;ENSG00000110063;ENSG00000110844;ENSG00000085872;ENSG00000099817;ENSG00000121774;ENSG00000071626;ENSG00000130332;ENSG00000188342;ENSG00000163882;ENSG00000112531;ENSG00000117614;ENSG00000104897;ENSG00000047315;ENSG00000175467;ENSG00000161547;ENSG00000136450;ENSG00000169249;ENSG00000154743;ENSG00000160917;ENSG00000183684;ENSG00000100319;ENSG00000139218;ENSG00000140259;ENSG00000135829;ENSG00000135486;ENSG00000136709;ENSG00000145216;ENSG00000134597;ENSG00000147140;ENSG00000146007;ENSG00000119203;ENSG00000122965;ENSG00000115524;ENSG00000116001;ENSG00000115875;ENSG00000133226;ENSG00000125743;ENSG00000125651;ENSG00000125755;ENSG00000126698;ENSG00000125870;ENSG00000185246;ENSG00000185946;ENSG00000175324;ENSG00000179409;ENSG00000165819;ENSG00000164609;ENSG00000163605;ENSG00000161265;ENSG00000163166;ENSG00000161981;ENSG00000171566;ENSG00000173933;ENSG00000173914;ENSG00000167978;ENSG00000168066;ENSG00000169045;ENSG00000101161;ENSG00000104852;ENSG00000105258;ENSG00000100142;ENSG00000099783;ENSG00000096401;ENSG00000096063;ENSG00000100220;ENSG00000101138;ENSG00000100603;ENSG00000105568;ENSG00000109971;ENSG00000111786;ENSG00000067596;ENSG00000060339;ENSG00000064607;ENSG00000063244;ENSG00000005436;ENSG00000005075;ENSG00000004487;ENSG00000092208;ENSG00000090060;ENSG00000071894;ENSG00000070756;ENSG00000075292;ENSG00000100941;ENSG00000102241;ENSG00000160201;ENSG00000153187;ENSG00000163634;ENSG00000139644;ENSG00000197976;ENSG00000181222;ENSG00000107290;ENSG00000169564;ENSG00000124193;ENSG00000174891;ENSG00000102317;ENSG00000198231;ENSG00000105298;ENSG00000100410;ENSG00000182872;ENSG00000137168;ENSG00000089280;ENSG00000143294;ENSG00000169813;ENSG00000176261;ENSG00000007392;ENSG00000161082;ENSG00000117360;ENSG00000103005;ENSG00000124942;ENSG00000123154;ENSG00000157540;ENSG00000109536;ENSG00000101452;ENSG00000112081;ENSG00000105227;ENSG00000205937;ENSG00000158941;ENSG00000143368;ENSG00000153015;ENSG00000132792;ENSG00000141543;ENSG00000122566","geneontology_Biological_Process_noRedundant"
"GO:0071166","ribonucleoprotein complex localization",118,47,29.200290275762,1.60957304040956,0.000194533796700647,0.0530428819003763,"1984;2733;3181;4869;5901;5976;6209;6426;6427;6428;6431;6432;6741;8021;8189;8480;8683;9775;9883;10189;10212;10250;10482;10569;10762;10898;10921;11338;23144;23293;23381;23636;29107;29894;51634;51692;55339;55677;55781;56647;57122;79902;80145;81608;84248;199746;102724594","ENSG00000123136;ENSG00000115268;ENSG00000161547;ENSG00000162231;ENSG00000136450;ENSG00000093000;ENSG00000160917;ENSG00000183684;ENSG00000111581;ENSG00000014164;ENSG00000138385;ENSG00000136709;ENSG00000145216;ENSG00000134597;ENSG00000119392;ENSG00000119203;ENSG00000122068;ENSG00000115875;ENSG00000133226;ENSG00000132507;ENSG00000125450;ENSG00000125755;ENSG00000126883;ENSG00000181163;ENSG00000213024;ENSG00000164609;ENSG00000161265;ENSG00000163166;ENSG00000101146;ENSG00000111786;ENSG00000107949;ENSG00000058729;ENSG00000063244;ENSG00000005007;ENSG00000071894;ENSG00000070366;ENSG00000132341;ENSG00000196313;ENSG00000160201;ENSG00000163634;ENSG00000124193;ENSG00000132661;ENSG00000112081;ENSG00000198952;ENSG00000205937;ENSG00000141543;ENSG00000122566","geneontology_Biological_Process_noRedundant"
"GO:0033044","regulation of chromosome organization",271,92,67.0616835994195,1.37187131402106,0.000346357112127826,0.0652996610732768,"324;472;891;1063;1487;1736;1786;1843;2237;2624;2648;2672;3178;3181;3192;3622;3981;4085;4089;4137;4171;4602;5252;5514;5570;5609;5885;5976;6418;6497;6598;6714;6879;7153;7203;7272;7320;7422;7515;8379;8473;8726;9184;9474;9810;9869;10155;10270;10467;10694;10782;22938;22976;23028;23081;23137;23293;23381;23741;25842;25865;26271;51112;51143;51433;51529;51548;54552;54880;54908;55226;55677;55781;57708;65018;79035;79648;79829;80351;84464;84861;93624;94104;116028;140690;144108;167227;201161;201163;221477;286053;348654","ENSG00000124092;ENSG00000154803;ENSG00000162676;ENSG00000118513;ENSG00000179348;ENSG00000107077;ENSG00000156261;ENSG00000135549;ENSG00000186868;ENSG00000163468;ENSG00000130726;ENSG00000175643;ENSG00000139579;ENSG00000188827;ENSG00000120129;ENSG00000077463;ENSG00000179119;ENSG00000178295;ENSG00000112029;ENSG00000157212;ENSG00000134057;ENSG00000168556;ENSG00000141646;ENSG00000164109;ENSG00000040275;ENSG00000099910;ENSG00000135486;ENSG00000135372;ENSG00000134982;ENSG00000149311;ENSG00000143379;ENSG00000144635;ENSG00000147162;ENSG00000119335;ENSG00000130826;ENSG00000130816;ENSG00000178913;ENSG00000158828;ENSG00000255302;ENSG00000198887;ENSG00000204569;ENSG00000164754;ENSG00000174405;ENSG00000159086;ENSG00000163166;ENSG00000172795;ENSG00000105127;ENSG00000099956;ENSG00000100603;ENSG00000110583;ENSG00000108773;ENSG00000106400;ENSG00000107854;ENSG00000058729;ENSG00000057663;ENSG00000005007;ENSG00000004487;ENSG00000073050;ENSG00000070366;ENSG00000074266;ENSG00000076984;ENSG00000112511;ENSG00000141552;ENSG00000147316;ENSG00000156831;ENSG00000153187;ENSG00000183337;ENSG00000198160;ENSG00000173011;ENSG00000154473;ENSG00000159692;ENSG00000171606;ENSG00000197122;ENSG00000002822;ENSG00000198663;ENSG00000112715;ENSG00000117724;ENSG00000073111;ENSG00000171853;ENSG00000130119;ENSG00000119048;ENSG00000131747;ENSG00000166582;ENSG00000105287;ENSG00000111875;ENSG00000157933;ENSG00000198952;ENSG00000103549;ENSG00000089053;ENSG00000168496;ENSG00000112742;ENSG00000122566","geneontology_Biological_Process_noRedundant"
"GO:0048285","organelle fission",322,106,79.6821480406386,1.33028542285204,0.000467791728856137,0.0652996610732768,"324;472;811;890;891;899;1060;1063;1104;1164;1613;1723;1843;2175;3192;3297;3619;3622;3796;3835;4085;4137;4292;4439;4603;4976;5037;5518;5885;5901;6683;6790;6795;7153;7272;7283;7320;8243;8379;9088;9134;9184;9525;9587;9639;9650;10015;10040;10096;10270;10274;10361;10600;10734;10735;10983;11130;22974;23113;23137;23310;23332;23397;23636;25788;25970;25978;26013;26271;27030;27229;27243;27338;29127;51143;51203;51343;51433;51510;51529;51547;54443;54461;54908;54921;55125;55737;55781;56647;63979;64151;65018;65084;79142;79980;80179;80198;81565;84464;84722;84861;91782;116138;152185;286053;348654","ENSG00000066923;ENSG00000156256;ENSG00000185513;ENSG00000187531;ENSG00000105325;ENSG00000089220;ENSG00000186868;ENSG00000127564;ENSG00000069329;ENSG00000109805;ENSG00000145386;ENSG00000175305;ENSG00000159069;ENSG00000162063;ENSG00000185697;ENSG00000151503;ENSG00000121152;ENSG00000011426;ENSG00000188827;ENSG00000120129;ENSG00000112659;ENSG00000119684;ENSG00000197275;ENSG00000122952;ENSG00000178295;ENSG00000112029;ENSG00000087586;ENSG00000134057;ENSG00000132436;ENSG00000161800;ENSG00000168556;ENSG00000102967;ENSG00000137822;ENSG00000164109;ENSG00000040275;ENSG00000076242;ENSG00000079616;ENSG00000099910;ENSG00000147457;ENSG00000134982;ENSG00000149636;ENSG00000149311;ENSG00000144635;ENSG00000145241;ENSG00000119541;ENSG00000118816;ENSG00000118007;ENSG00000115091;ENSG00000123975;ENSG00000131462;ENSG00000130724;ENSG00000124702;ENSG00000178188;ENSG00000180198;ENSG00000158828;ENSG00000198836;ENSG00000198887;ENSG00000213024;ENSG00000163611;ENSG00000164754;ENSG00000166575;ENSG00000166579;ENSG00000170248;ENSG00000168802;ENSG00000101639;ENSG00000105127;ENSG00000105568;ENSG00000108106;ENSG00000107949;ENSG00000058729;ENSG00000066855;ENSG00000040633;ENSG00000021574;ENSG00000086065;ENSG00000083937;ENSG00000074054;ENSG00000068796;ENSG00000104728;ENSG00000101972;ENSG00000141552;ENSG00000134222;ENSG00000158806;ENSG00000137804;ENSG00000278259;ENSG00000132341;ENSG00000156831;ENSG00000153187;ENSG00000204410;ENSG00000154473;ENSG00000072501;ENSG00000149503;ENSG00000185122;ENSG00000002822;ENSG00000117724;ENSG00000088325;ENSG00000124688;ENSG00000119048;ENSG00000131747;ENSG00000187741;ENSG00000105146;ENSG00000167657;ENSG00000089053;ENSG00000179218;ENSG00000172732;ENSG00000141198;ENSG00000112742","geneontology_Biological_Process_noRedundant"
"GO:0031123","RNA 3'-end processing",122,47,30.1901306240929,1.55680015383876,0.00047897061911939,0.0652996610732768,"891;1477;1736;2091;3028;3297;6426;6427;6428;6431;6432;6741;6829;8189;8683;9775;9810;10189;10212;10250;10569;10898;10914;10921;11338;22849;23144;25888;25896;26024;26986;29101;29894;51692;51728;55149;55339;56915;57508;64852;79650;79727;79882;80145;81608;199746;102724594","ENSG00000107864;ENSG00000105202;ENSG00000123136;ENSG00000196235;ENSG00000161547;ENSG00000136450;ENSG00000160917;ENSG00000134057;ENSG00000183684;ENSG00000108506;ENSG00000142528;ENSG00000143493;ENSG00000106246;ENSG00000077348;ENSG00000014164;ENSG00000138385;ENSG00000136709;ENSG00000145216;ENSG00000119203;ENSG00000115875;ENSG00000130826;ENSG00000133226;ENSG00000125755;ENSG00000164609;ENSG00000161265;ENSG00000161980;ENSG00000101138;ENSG00000100722;ENSG00000111786;ENSG00000107951;ENSG00000063244;ENSG00000090060;ENSG00000071894;ENSG00000070756;ENSG00000072506;ENSG00000131914;ENSG00000160201;ENSG00000163634;ENSG00000124193;ENSG00000185122;ENSG00000103005;ENSG00000160075;ENSG00000112081;ENSG00000103549;ENSG00000149016;ENSG00000205937;ENSG00000141543","geneontology_Biological_Process_noRedundant"
"GO:0071774","response to fibroblast growth factor",84,34,20.7866473149492,1.63566540985896,0.00102324734666936,0.114799768950736,"867;988;1399;1960;2730;2885;2962;2963;3178;3185;3187;3373;4670;5430;5431;5434;5435;5437;5438;5439;7072;8692;8822;8826;9158;9270;10817;23064;23768;25865;51552;79801;81848;90993","ENSG00000158815;ENSG00000099817;ENSG00000188342;ENSG00000163882;ENSG00000187678;ENSG00000047315;ENSG00000137218;ENSG00000185070;ENSG00000135486;ENSG00000119396;ENSG00000119185;ENSG00000116001;ENSG00000125651;ENSG00000177885;ENSG00000169045;ENSG00000105258;ENSG00000100142;ENSG00000099942;ENSG00000099783;ENSG00000096401;ENSG00000005075;ENSG00000181222;ENSG00000107290;ENSG00000157613;ENSG00000023909;ENSG00000169813;ENSG00000114378;ENSG00000105287;ENSG00000171241;ENSG00000179388;ENSG00000068001;ENSG00000172500;ENSG00000110395;ENSG00000140575","geneontology_Biological_Process_noRedundant"
"GO:0036260","RNA capping",31,16,7.67126269956459,2.08570617727746,0.00113253228846255,0.114799768950736,"902;2068;2962;2963;5430;5431;5434;5435;5437;5438;5439;6829;8732;23070;55783;404672","ENSG00000196235;ENSG00000099817;ENSG00000188342;ENSG00000163882;ENSG00000137200;ENSG00000047315;ENSG00000104884;ENSG00000125651;ENSG00000180917;ENSG00000272047;ENSG00000105258;ENSG00000100142;ENSG00000111880;ENSG00000005075;ENSG00000181222;ENSG00000134480","geneontology_Biological_Process_noRedundant"
"GO:0098781","ncRNA transcription",85,34,21.0341074020319,1.61642228739003,0.00130666486379849,0.114799768950736,"2957;2961;2962;2963;2975;2976;4691;5430;5431;5434;5435;5437;5438;5439;5451;5452;6597;6598;6617;6878;6908;9014;9330;10927;11137;23248;25896;51547;55174;57508;65123;79035;80789;84524","ENSG00000187531;ENSG00000099817;ENSG00000188342;ENSG00000163882;ENSG00000185085;ENSG00000139579;ENSG00000047315;ENSG00000108506;ENSG00000143190;ENSG00000143493;ENSG00000144161;ENSG00000106290;ENSG00000136045;ENSG00000143624;ENSG00000115207;ENSG00000125651;ENSG00000127616;ENSG00000197265;ENSG00000165417;ENSG00000104613;ENSG00000105258;ENSG00000100142;ENSG00000099956;ENSG00000005075;ENSG00000023608;ENSG00000077235;ENSG00000106723;ENSG00000163125;ENSG00000119041;ENSG00000181222;ENSG00000115750;ENSG00000028277;ENSG00000115053;ENSG00000112592","geneontology_Biological_Process_noRedundant"
"GO:0007059","chromosome segregation",243,81,60.132801161103,1.34701857282502,0.00140342015832196,0.114799768950736,"324;472;891;998;1060;1063;1104;1843;2068;2237;3192;3619;3835;4085;4292;4439;5518;5885;5901;6732;6795;7150;7153;7272;7283;7320;8243;8379;9134;9184;9525;10015;10096;10270;10274;10734;10735;11130;11339;23137;23310;23369;23397;23636;25978;26271;27030;27243;29127;51112;51143;51203;51433;51510;51529;54069;54908;54921;55207;55781;55839;56852;64151;79142;79677;79980;80198;81565;81610;84464;84722;84861;91782;114799;116028;152185;157570;221150;286053;348654;100527963","ENSG00000066923;ENSG00000109805;ENSG00000165480;ENSG00000175305;ENSG00000175643;ENSG00000151503;ENSG00000121152;ENSG00000188827;ENSG00000120129;ENSG00000119684;ENSG00000122952;ENSG00000178295;ENSG00000159055;ENSG00000166451;ENSG00000112029;ENSG00000104884;ENSG00000134057;ENSG00000161800;ENSG00000164109;ENSG00000040275;ENSG00000070950;ENSG00000076242;ENSG00000079616;ENSG00000099910;ENSG00000147457;ENSG00000141446;ENSG00000134982;ENSG00000149636;ENSG00000149311;ENSG00000144635;ENSG00000145241;ENSG00000119541;ENSG00000118007;ENSG00000115091;ENSG00000131462;ENSG00000130724;ENSG00000180198;ENSG00000198887;ENSG00000213024;ENSG00000198900;ENSG00000163611;ENSG00000164754;ENSG00000163029;ENSG00000166579;ENSG00000170248;ENSG00000168802;ENSG00000105127;ENSG00000096063;ENSG00000105568;ENSG00000058729;ENSG00000055917;ENSG00000040633;ENSG00000086065;ENSG00000083937;ENSG00000070831;ENSG00000101972;ENSG00000141552;ENSG00000104147;ENSG00000134222;ENSG00000137804;ENSG00000132341;ENSG00000156831;ENSG00000153187;ENSG00000204410;ENSG00000154473;ENSG00000072501;ENSG00000149503;ENSG00000002822;ENSG00000117724;ENSG00000171853;ENSG00000119048;ENSG00000131747;ENSG00000101447;ENSG00000105146;ENSG00000171320;ENSG00000089053;ENSG00000168496;ENSG00000134108;ENSG00000172732;ENSG00000260238;ENSG00000112742","geneontology_Biological_Process_noRedundant"
