"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0098739","import across plasma membrane",48,2,0.101041435851983,19.7938596491228,0.00447022636099792,0.996342506420311,"5621;9990","ENSG00000171867;ENSG00000140199","geneontology_Biological_Process_noRedundant"
"GO:0036230","granulocyte activation",333,4,0.700974961223133,5.70633791686423,0.00454342604560132,0.996342506420311,"2547;51816;57020;93100","ENSG00000147813;ENSG00000093072;ENSG00000196419;ENSG00000103544","geneontology_Biological_Process_noRedundant"
"GO:0002446","neutrophil mediated immunity",335,4,0.705185021050299,5.67227022780833,0.00464156464740795,0.996342506420311,"2547;51816;57020;93100","ENSG00000147813;ENSG00000093072;ENSG00000196419;ENSG00000103544","geneontology_Biological_Process_noRedundant"
"GO:0006970","response to osmotic stress",50,2,0.105251495679149,19.0021052631579,0.00484249091820321,0.996342506420311,"2547;9990","ENSG00000140199;ENSG00000196419","geneontology_Biological_Process_noRedundant"
"GO:0006605","protein targeting",362,4,0.76202082871704,5.24920034893865,0.00611116487607133,1,"5621;27183;55072;66008","ENSG00000171867;ENSG00000092098;ENSG00000115993;ENSG00000132612","geneontology_Biological_Process_noRedundant"
"GO:0051291","protein heterooligomerization",73,2,0.153667183691558,13.015140591204,0.0100939707746717,1,"2547;79869","ENSG00000149532;ENSG00000196419","geneontology_Biological_Process_noRedundant"
"GO:0032606","type I interferon production",84,2,0.176822512740971,11.3107769423559,0.0132067470535948,1,"2547;64135","ENSG00000115267;ENSG00000196419","geneontology_Biological_Process_noRedundant"
"GO:0006813","potassium ion transport",87,2,0.183137602481719,10.9207501512402,0.0141198285245919,1,"5621;9990","ENSG00000171867;ENSG00000140199","geneontology_Biological_Process_noRedundant"
"GO:0015698","inorganic anion transport",87,2,0.183137602481719,10.9207501512402,0.0141198285245919,1,"5621;9990","ENSG00000171867;ENSG00000140199","geneontology_Biological_Process_noRedundant"
"GO:0051262","protein tetramerization",92,2,0.193662752049634,10.3272311212815,0.015701117305273,1,"2547;79869","ENSG00000149532;ENSG00000196419","geneontology_Biological_Process_noRedundant"
"GO:1904951","positive regulation of establishment of protein localization",275,3,0.57888322623532,5.18239234449761,0.0188852518232108,1,"5621;55072;64135","ENSG00000171867;ENSG00000115267;ENSG00000092098","geneontology_Biological_Process_noRedundant"
"GO:0002764","immune response-regulating signaling pathway",276,3,0.580988256148903,5.16361556064073,0.0190674398267012,1,"5621;55072;64135","ENSG00000171867;ENSG00000115267;ENSG00000092098","geneontology_Biological_Process_noRedundant"
"GO:0031345","negative regulation of cell projection organization",108,2,0.227343230666962,8.79727095516569,0.0212443382883949,1,"5621;66008","ENSG00000171867;ENSG00000115993","geneontology_Biological_Process_noRedundant"
"GO:0007034","vacuolar transport",112,2,0.235763350321294,8.48308270676692,0.0227411318088475,1,"27183;66008","ENSG00000115993;ENSG00000132612","geneontology_Biological_Process_noRedundant"
"GO:0060759","regulation of response to cytokine stimulus",113,2,0.237868380234877,8.40801117838845,0.0231220589475551,1,"55072;64135","ENSG00000115267;ENSG00000092098","geneontology_Biological_Process_noRedundant"
"GO:0006979","response to oxidative stress",316,3,0.665189452692222,4.50999333777482,0.0271744939276322,1,"5621;57332;93100","ENSG00000171867;ENSG00000147813;ENSG00000141570","geneontology_Biological_Process_noRedundant"
