"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0055094","response to lipoprotein particle",18,1,0.00398847773099934,250.722222222222,0.00398472126997829,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0071402","cellular response to lipoprotein particle stimulus",19,1,0.00421005982716596,237.526315789474,0.00420586142955426,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0034405","response to fluid shear stress",25,1,0.00553955240416574,180.52,0.00553218679432155,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0061614","pri-miRNA transcription by RNA polymerase II",30,1,0.00664746288499889,150.433333333333,0.00663678275072344,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0055088","lipid homeostasis",67,1,0.0148460004431642,67.3582089552239,0.0147917158986074,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:1903008","organelle disassembly",87,1,0.0192776423664968,51.8735632183908,0.0191857932117315,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0015850","organic hydroxy compound transport",106,1,0.0234877021936628,42.5754716981132,0.0233510701310399,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0070585","protein localization to mitochondrion",127,1,0.028140926213162,35.5354330708661,0.0279444853985988,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0010821","regulation of mitochondrion organization",150,1,0.0332373144249945,30.0866666666667,0.0329629454582727,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0030705","cytoskeleton-dependent intracellular transport",153,1,0.0339020607134944,29.4967320261438,0.0336165696759068,1,"84790","ENSG00000167553","geneontology_Biological_Process_noRedundant"
"GO:0008202","steroid metabolic process",172,1,0.0381121205406603,26.2383720930233,0.0377510583460641,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0010876","lipid localization",201,1,0.0445380013294926,22.452736318408,0.0440445054698859,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0051235","maintenance of location",203,1,0.0449811655218258,22.2315270935961,0.0444777751929943,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0006839","mitochondrial transport",218,1,0.0483048969643253,20.7018348623853,0.0477241677321224,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0071496","cellular response to external stimulus",230,1,0.0509638821183248,19.6217391304348,0.050317304334109,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
"GO:0062012","regulation of small molecule metabolic process",243,1,0.053844449368491,18.5720164609053,0.0531225459475954,1,"6721","ENSG00000198911","geneontology_Biological_Process_noRedundant"
