ENSG00000177606	ENSG00000003436
ENSG00000177606	ENSG00000005238
ENSG00000177606	ENSG00000020577
ENSG00000177606	ENSG00000067225
ENSG00000177606	ENSG00000068028
ENSG00000177606	ENSG00000085276
ENSG00000177606	ENSG00000087074
ENSG00000177606	ENSG00000087086
ENSG00000177606	ENSG00000088826
ENSG00000177606	ENSG00000095002
ENSG00000177606	ENSG00000096063
ENSG00000177606	ENSG00000099917
ENSG00000177606	ENSG00000103034
ENSG00000177606	ENSG00000104341
ENSG00000177606	ENSG00000105426
ENSG00000177606	ENSG00000106366
ENSG00000177606	ENSG00000116584
ENSG00000177606	ENSG00000118263
ENSG00000177606	ENSG00000120885
ENSG00000177606	ENSG00000122863
ENSG00000177606	ENSG00000126858
ENSG00000177606	ENSG00000128283
ENSG00000177606	ENSG00000128591
ENSG00000177606	ENSG00000130176
ENSG00000177606	ENSG00000132688
ENSG00000177606	ENSG00000137267
ENSG00000177606	ENSG00000137502
ENSG00000177606	ENSG00000139835
ENSG00000177606	ENSG00000140564
ENSG00000177606	ENSG00000142227
ENSG00000177606	ENSG00000142669
ENSG00000177606	ENSG00000143367
ENSG00000177606	ENSG00000144655
ENSG00000177606	ENSG00000146112
ENSG00000177606	ENSG00000146232
ENSG00000177606	ENSG00000146592
ENSG00000177606	ENSG00000147010
ENSG00000177606	ENSG00000147509
ENSG00000177606	ENSG00000151929
ENSG00000177606	ENSG00000153044
ENSG00000177606	ENSG00000155380
ENSG00000177606	ENSG00000157514
ENSG00000177606	ENSG00000157613
ENSG00000177606	ENSG00000158555
ENSG00000177606	ENSG00000159176
ENSG00000177606	ENSG00000159840
ENSG00000177606	ENSG00000161011
ENSG00000177606	ENSG00000162734
ENSG00000177606	ENSG00000163565
ENSG00000177606	ENSG00000164692
ENSG00000177606	ENSG00000166333
ENSG00000177606	ENSG00000167552
ENSG00000177606	ENSG00000167657
ENSG00000177606	ENSG00000175137
ENSG00000177606	ENSG00000179546
ENSG00000177606	ENSG00000183696
ENSG00000177606	ENSG00000184009
ENSG00000177606	ENSG00000196428
ENSG00000177606	ENSG00000196923
ENSG00000177606	ENSG00000197081
