"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0007163","establishment or maintenance of cell polarity",153,6,0.915355639264347,6.55482933914306,0.000283858843995954,0.135547009743393,"3993;4140;4649;6993;54820;55914","ENSG00000146425;ENSG00000072864;ENSG00000066933;ENSG00000075413;ENSG00000073350;ENSG00000112851","geneontology_Biological_Process_noRedundant"
"GO:0007606","sensory perception of chemical stimulus",23,3,0.137602481719477,21.8019323671498,0.000329397350530725,0.135547009743393,"109;2535;89797","ENSG00000166833;ENSG00000180340;ENSG00000138031","geneontology_Biological_Process_noRedundant"
"GO:0051653","spindle localization",36,3,0.215377797473964,13.929012345679,0.00125701462082306,0.344841010979126,"3993;6993;54820","ENSG00000146425;ENSG00000072864;ENSG00000073350","geneontology_Biological_Process_noRedundant"
"GO:1990823","response to leukemia inhibitory factor",70,3,0.41879016175493,7.16349206349206,0.00835325698436984,1,"1385;4605;29088","ENSG00000137547;ENSG00000101057;ENSG00000118260","geneontology_Biological_Process_noRedundant"
"GO:1902579","multi-organism localization",28,2,0.167516064701972,11.9391534391534,0.0120220034962855,1,"6993;79228","ENSG00000146425;ENSG00000131652","geneontology_Biological_Process_noRedundant"
"GO:0043087","regulation of GTPase activity",334,6,1.99822734323067,3.00266134397871,0.0142151936528758,1,"3993;4649;6396;6993;23076;116983","ENSG00000131584;ENSG00000157020;ENSG00000146425;ENSG00000160208;ENSG00000066933;ENSG00000073350","geneontology_Biological_Process_noRedundant"
"GO:0031109","microtubule polymerization or depolymerization",91,3,0.544427210281409,5.51037851037851,0.0169807626345091,1,"22924;54820;221150","ENSG00000072864;ENSG00000165480;ENSG00000084764","geneontology_Biological_Process_noRedundant"
"GO:0007059","chromosome segregation",269,5,1.60935076445823,3.10684290238194,0.0218211977314511,1,"641;4439;23369;54820;221150","ENSG00000197299;ENSG00000204410;ENSG00000072864;ENSG00000165480;ENSG00000055917","geneontology_Biological_Process_noRedundant"
"GO:0051656","establishment of organelle localization",376,6,2.24950144028363,2.66725768321513,0.0240345805648732,1,"3993;6396;6993;9846;54820;118426","ENSG00000033327;ENSG00000157020;ENSG00000146425;ENSG00000072864;ENSG00000073350;ENSG00000165714","geneontology_Biological_Process_noRedundant"
"GO:0032527","protein exit from endoplasmic reticulum",42,2,0.251274097052958,7.95943562610229,0.0259654907048948,1,"6396;10952","ENSG00000157020;ENSG00000106803","geneontology_Biological_Process_noRedundant"
"GO:0032984","protein-containing complex disassembly",283,5,1.69310879680922,2.95314749378354,0.026467983223694,1,"2535;2935;10240;29088;63931","ENSG00000120333;ENSG00000102738;ENSG00000137547;ENSG00000103342;ENSG00000180340","geneontology_Biological_Process_noRedundant"
"GO:0071824","protein-DNA complex subunit organization",192,4,1.14868158652781,3.48225308641975,0.0274670801758994,1,"1385;5928;8520;79711","ENSG00000118260;ENSG00000196497;ENSG00000128708;ENSG00000162521","geneontology_Biological_Process_noRedundant"
"GO:0071103","DNA conformation change",193,4,1.15466430312431,3.46421032431395,0.0279267981328591,1,"641;5928;8520;79711","ENSG00000197299;ENSG00000196497;ENSG00000128708;ENSG00000162521","geneontology_Biological_Process_noRedundant"
"GO:0006333","chromatin assembly or disassembly",112,3,0.670064258807888,4.47718253968254,0.0291935672092809,1,"5928;8520;79711","ENSG00000196497;ENSG00000128708;ENSG00000162521","geneontology_Biological_Process_noRedundant"
"GO:0032418","lysosome localization",47,2,0.281187680035453,7.11268715524035,0.0319893453965682,1,"9846;118426","ENSG00000033327;ENSG00000165714","geneontology_Biological_Process_noRedundant"
"GO:0051169","nuclear transport",303,5,1.8127631287392,2.75822026647109,0.0341444293524863,1,"5501;9877;10952;79228;79711","ENSG00000186298;ENSG00000106803;ENSG00000196497;ENSG00000257315;ENSG00000131652","geneontology_Biological_Process_noRedundant"
