"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0009308","amine metabolic process",44,5,0.973875181422351,5.13412816691505,0.00271327061207005,1,"1725;2639;3251;4947;8639","ENSG00000095059;ENSG00000131471;ENSG00000105607;ENSG00000180304;ENSG00000165704","geneontology_Biological_Process_noRedundant"
"GO:0048857","neural nucleus development",29,4,0.641872278664732,6.23176936122103,0.00357762219526747,1,"3309;4781;22933;59345","ENSG00000147862;ENSG00000044574;ENSG00000114450;ENSG00000068903","geneontology_Biological_Process_noRedundant"
"GO:1903008","organelle disassembly",85,6,1.88134978229318,3.18919961427194,0.0111755212756597,1,"983;6720;10533;55102;64147;84749","ENSG00000066739;ENSG00000088727;ENSG00000170312;ENSG00000197548;ENSG00000135093;ENSG00000072310","geneontology_Biological_Process_noRedundant"
"GO:0015931","nucleobase-containing compound transport",198,10,4.38243831640058,2.28183474085113,0.0124157517464718,1,"3178;3192;3692;5976;8658;56647;59343;79228;199746;347734","ENSG00000135486;ENSG00000131652;ENSG00000107949;ENSG00000161265;ENSG00000153187;ENSG00000242372;ENSG00000157593;ENSG00000005007;ENSG00000163904;ENSG00000173273","geneontology_Biological_Process_noRedundant"
"GO:0006403","RNA localization",204,10,4.51523947750363,2.21472195435551,0.0150523644983405,1,"3178;3192;3692;5976;8658;55135;56647;59343;79228;199746","ENSG00000135486;ENSG00000131652;ENSG00000107949;ENSG00000141499;ENSG00000161265;ENSG00000153187;ENSG00000242372;ENSG00000005007;ENSG00000163904;ENSG00000173273","geneontology_Biological_Process_noRedundant"
"GO:0030901","midbrain development",45,4,0.996008708272859,4.016029143898,0.0170746349636591,1,"3309;22933;51377;59345","ENSG00000116750;ENSG00000044574;ENSG00000114450;ENSG00000068903","geneontology_Biological_Process_noRedundant"
"GO:0098732","macromolecule deacylation",95,6,2.10268505079826,2.853494391717,0.0185534455124372,1,"3065;6720;10943;22933;56916;122953","ENSG00000140044;ENSG00000116478;ENSG00000005302;ENSG00000072310;ENSG00000068903;ENSG00000163104","geneontology_Biological_Process_noRedundant"
"GO:0097006","regulation of plasma lipoprotein particle levels",48,4,1.06240928882438,3.76502732240437,0.0211923592628875,1,"3069;3949;9388;29116","ENSG00000007944;ENSG00000130164;ENSG00000101670;ENSG00000115677","geneontology_Biological_Process_noRedundant"
"GO:0032200","telomere organization",129,7,2.85522496371553,2.45164569830982,0.0241927966665624,1,"3104;3178;3192;5558;5976;8658;55135","ENSG00000135486;ENSG00000204859;ENSG00000141499;ENSG00000153187;ENSG00000146143;ENSG00000005007;ENSG00000173273","geneontology_Biological_Process_noRedundant"
"GO:0060249","anatomical structure homeostasis",255,11,5.64404934687954,1.94895531983285,0.0259812302665516,1,"2651;3104;3178;3192;5558;5976;8658;9455;23413;55135;57030","ENSG00000135486;ENSG00000204859;ENSG00000141499;ENSG00000153187;ENSG00000104888;ENSG00000146143;ENSG00000111846;ENSG00000107130;ENSG00000005007;ENSG00000103942;ENSG00000173273","geneontology_Biological_Process_noRedundant"
"GO:0021953","central nervous system neuron differentiation",77,5,1.70428156748911,2.93378752395146,0.0275895943771406,1,"3251;4781;23077;79600;266727","ENSG00000147862;ENSG00000112139;ENSG00000204852;ENSG00000005810;ENSG00000165704","geneontology_Biological_Process_noRedundant"
"GO:0048511","rhythmic process",166,8,3.67416545718433,2.17736519849891,0.0308882271918021,1,"1628;3065;3192;3309;6720;10495;10533;55366","ENSG00000105516;ENSG00000205213;ENSG00000153187;ENSG00000197548;ENSG00000044574;ENSG00000116478;ENSG00000072310;ENSG00000165675","geneontology_Biological_Process_noRedundant"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",112,6,2.47895500725689,2.42037470725995,0.0376945685700776,1,"991;3192;5116;8658;56647;152185","ENSG00000160299;ENSG00000107949;ENSG00000163611;ENSG00000153187;ENSG00000117399;ENSG00000173273","geneontology_Biological_Process_noRedundant"
"GO:0016458","gene silencing",146,7,3.23149492017417,2.16618010330115,0.0431234966987117,1,"3065;3692;10521;10943;22933;23304;23347","ENSG00000101596;ENSG00000100201;ENSG00000024048;ENSG00000242372;ENSG00000116478;ENSG00000005302;ENSG00000068903","geneontology_Biological_Process_noRedundant"
"GO:0072347","response to anesthetic",37,3,0.818940493468795,3.66326982720425,0.0478284103281869,1,"3309;9455;10533","ENSG00000197548;ENSG00000044574;ENSG00000103942","geneontology_Biological_Process_noRedundant"
"GO:0050000","chromosome localization",62,4,1.3722786647315,2.91485986250661,0.0479938707355804,1,"3192;81930;91782;152185","ENSG00000147457;ENSG00000163611;ENSG00000153187;ENSG00000121621","geneontology_Biological_Process_noRedundant"
