"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0071559","response to transforming growth factor beta",158,2,0.0350099711943275,57.126582278481,0.000304518863019965,0.250619024265431,"463;2200","ENSG00000166147;ENSG00000140836","geneontology_Biological_Process_noRedundant"
"GO:0050795","regulation of behavior",23,1,0.00509638821183248,196.217391304348,0.00509017654752997,1,"463","ENSG00000140836","geneontology_Biological_Process_noRedundant"
"GO:0033627","cell adhesion mediated by integrin",34,1,0.00753379126966541,132.735294117647,0.00752001757925547,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0009791","post-embryonic development",62,1,0.013738089962331,72.7903225806452,0.0136916620682751,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0071772","response to BMP",82,1,0.0181697318856636,55.0365853658537,0.0180881945846808,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0007626","locomotory behavior",95,1,0.0210502991358298,47.5052631578947,0.0209406743093054,1,"463","ENSG00000140836","geneontology_Biological_Process_noRedundant"
"GO:0090596","sensory organ morphogenesis",100,1,0.022158209616663,45.13,0.0220366770542224,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0060348","bone development",107,1,0.0237092842898294,42.1775700934579,0.0235700497117284,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0090287","regulation of cellular response to growth factor stimulus",155,1,0.0343452249058276,29.1161290322581,0.034052196394165,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0001655","urogenital system development",170,1,0.0376689563483271,26.5470588235294,0.0373162663969213,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0048511","rhythmic process",173,1,0.0383337026368269,26.0867052023121,0.0379684174925866,1,"463","ENSG00000140836","geneontology_Biological_Process_noRedundant"
"GO:0010721","negative regulation of cell development",175,1,0.0387768668291602,25.7885714285714,0.0384030621295329,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0048880","sensory system development",176,1,0.0389984489253268,25.6420454545455,0.0386203476199568,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0043062","extracellular structure organization",190,1,0.0421005982716596,23.7526315789474,0.041659766522444,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",196,1,0.0434300908486594,23.0255102040816,0.0429609015015409,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
"GO:0051235","maintenance of location",203,1,0.0449811655218258,22.2315270935961,0.0444777751929943,1,"2200","ENSG00000166147","geneontology_Biological_Process_noRedundant"
