"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0006605","protein targeting",362,6,1.32350986040328,4.5334003013561,0.00176338470280379,1,"784;2053;10531;11224;51125;57602","ENSG00000167535;ENSG00000147533;ENSG00000120915;ENSG00000107959;ENSG00000055483;ENSG00000136942","geneontology_Biological_Process_noRedundant"
"GO:0072507","divalent inorganic cation homeostasis",216,4,0.789718590737868,5.06509539842873,0.00757555504737351,1,"784;1201;2053;148867","ENSG00000167535;ENSG00000120915;ENSG00000188603;ENSG00000162695","geneontology_Biological_Process_noRedundant"
"GO:0009581","detection of external stimulus",41,2,0.149900288056725,13.3422025129342,0.00972418990371759,1,"784;23596","ENSG00000167535;ENSG00000054277","geneontology_Biological_Process_noRedundant"
"GO:0009582","detection of abiotic stimulus",42,2,0.153556392643474,13.024531024531,0.0101872056127155,1,"784;23596","ENSG00000167535;ENSG00000054277","geneontology_Biological_Process_noRedundant"
"GO:0015711","organic anion transport",236,4,0.862840682472856,4.63585002568053,0.0102812362819862,1,"1201;6198;51499;114882","ENSG00000108443;ENSG00000170855;ENSG00000188603;ENSG00000091039","geneontology_Biological_Process_noRedundant"
"GO:0009410","response to xenobiotic stimulus",139,3,0.508198537558165,5.9032047089601,0.0139163624086006,1,"2053;6198;6647","ENSG00000108443;ENSG00000120915;ENSG00000142168","geneontology_Biological_Process_noRedundant"
"GO:0015748","organophosphate ester transport",66,2,0.24130290272546,8.28833792470156,0.0240347499336815,1,"51499;114882","ENSG00000170855;ENSG00000091039","geneontology_Biological_Process_noRedundant"
"GO:0045861","negative regulation of proteolysis",179,3,0.654442721028141,4.58405281868969,0.027064073488464,1,"1201;10869;51499","ENSG00000170855;ENSG00000188603;ENSG00000172046","geneontology_Biological_Process_noRedundant"
"GO:0050954","sensory perception of mechanical stimulus",71,2,0.259583425659207,7.70465215535638,0.0275314742958271,1,"784;6647","ENSG00000167535;ENSG00000142168","geneontology_Biological_Process_noRedundant"
"GO:0051291","protein heterooligomerization",73,2,0.266895634832706,7.49356579493566,0.0289845306591506,1,"55752;64376","ENSG00000138758;ENSG00000095574","geneontology_Biological_Process_noRedundant"
"GO:0002576","platelet degranulation",74,2,0.270551739419455,7.39230139230139,0.029722459412125,1,"6647;51368","ENSG00000164081;ENSG00000142168","geneontology_Biological_Process_noRedundant"
"GO:0042391","regulation of membrane potential",196,3,0.716596499002881,4.18645640074211,0.0341286694972255,1,"784;1201;6647","ENSG00000167535;ENSG00000142168;ENSG00000188603","geneontology_Biological_Process_noRedundant"
"GO:0010876","lipid localization",201,3,0.734877021936628,4.08231569425599,0.036373335577458,1,"6198;51499;114882","ENSG00000108443;ENSG00000170855;ENSG00000091039","geneontology_Biological_Process_noRedundant"
"GO:0050808","synapse organization",201,3,0.734877021936628,4.08231569425599,0.036373335577458,1,"784;23769;55752","ENSG00000167535;ENSG00000138758;ENSG00000126500","geneontology_Biological_Process_noRedundant"
"GO:0007517","muscle organ development",206,3,0.753157544870374,3.98323036187114,0.038693255665688,1,"6198;6938;10869","ENSG00000108443;ENSG00000140262;ENSG00000172046","geneontology_Biological_Process_noRedundant"
"GO:0008643","carbohydrate transport",87,2,0.318081099047197,6.28770463253222,0.039977731279899,1,"6198;114882","ENSG00000108443;ENSG00000091039","geneontology_Biological_Process_noRedundant"
