"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:1904837","beta-catenin-TCF complex assembly",26,1,0.0115222690006647,86.7884615384615,0.0114744773699254,1,"8295","ENSG00000196367","geneontology_Biological_Process_noRedundant"
"GO:0048857","neural nucleus development",35,1,0.0155107467316641,64.4714285714286,0.0154233094726228,1,"59345","ENSG00000114450","geneontology_Biological_Process_noRedundant"
"GO:0030901","midbrain development",49,1,0.0217150454243297,46.0510204081633,0.0215424070389262,1,"59345","ENSG00000114450","geneontology_Biological_Process_noRedundant"
"GO:0006414","translational elongation",130,1,0.0576113450033237,17.3576923076923,0.0563877716301863,1,"64978","ENSG00000204316","geneontology_Biological_Process_noRedundant"
"GO:0140053","mitochondrial gene expression",159,1,0.0704631065809883,14.1918238993711,0.0686340874111081,1,"64978","ENSG00000204316","geneontology_Biological_Process_noRedundant"
"GO:0006457","protein folding",178,1,0.0788832262353202,12.6769662921348,0.0765926442987742,1,"59345","ENSG00000114450","geneontology_Biological_Process_noRedundant"
"GO:0006413","translational initiation",180,1,0.0797695546199867,12.5361111111111,0.0774274099343156,1,"9811","ENSG00000134030","geneontology_Biological_Process_noRedundant"
"GO:0043543","protein acylation",201,1,0.0890760026589852,11.226368159204,0.0861583195765496,1,"8295","ENSG00000196367","geneontology_Biological_Process_noRedundant"
"GO:0070646","protein modification by small protein removal",242,1,0.107245734544649,9.32438016528926,0.103025625353262,1,"8295","ENSG00000196367","geneontology_Biological_Process_noRedundant"
"GO:0032984","protein-containing complex disassembly",283,1,0.125415466430312,7.97349823321555,0.119658349355158,1,"64978","ENSG00000204316","geneontology_Biological_Process_noRedundant"
"GO:0018205","peptidyl-lysine modification",306,1,0.135608242853977,7.37418300653595,0.128887010950507,1,"8295","ENSG00000196367","geneontology_Biological_Process_noRedundant"
"GO:0006401","RNA catabolic process",312,1,0.138267228007977,7.2323717948718,0.131282507909807,1,"9811","ENSG00000134030","geneontology_Biological_Process_noRedundant"
"GO:0034248","regulation of cellular amide metabolic process",333,1,0.147573676046975,6.77627627627628,0.139627858078818,1,"9811","ENSG00000134030","geneontology_Biological_Process_noRedundant"
"GO:0016569","covalent chromatin modification",395,1,0.175049855971637,5.7126582278481,0.163915958638693,1,"8295","ENSG00000196367","geneontology_Biological_Process_noRedundant"
"GO:0010608","posttranscriptional regulation of gene expression",418,1,0.185242632395302,5.39832535885168,0.17279396555165,1,"9811","ENSG00000134030","geneontology_Biological_Process_noRedundant"
