"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0043574","peroxisomal transport",57,1,0.0252603589629958,39.5877192982456,0.0250262025765852,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0007031","peroxisome organization",65,1,0.0288056725016619,34.7153846153846,0.0285006867897396,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0015748","organophosphate ester transport",66,1,0.0292488366939951,34.1893939393939,0.0289343434411002,1,"83394","ENSG00000091622","geneontology_Biological_Process_noRedundant"
"GO:1901568","fatty acid derivative metabolic process",82,1,0.0363394637713273,27.5182926829268,0.0358531250302535,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0042445","hormone metabolic process",93,1,0.0412142698869931,24.2634408602151,0.0405882944713599,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0033865","nucleoside bisphosphate metabolic process",97,1,0.0429869266563262,23.2628865979381,0.0423058422959168,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0060326","cell chemotaxis",108,1,0.047861732771992,20.8935185185185,0.0470172089919979,1,"51192","ENSG00000217555","geneontology_Biological_Process_noRedundant"
"GO:0002064","epithelial cell development",125,1,0.0553955240416574,18.052,0.0542641936615964,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0006414","translational elongation",130,1,0.0576113450033237,17.3576923076923,0.0563877716301863,1,"9801","ENSG00000115364","geneontology_Biological_Process_noRedundant"
"GO:0007548","sex differentiation",146,1,0.0647019720806559,15.4554794520548,0.0631591950457315,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0140053","mitochondrial gene expression",159,1,0.0704631065809883,14.1918238993711,0.0686340874111081,1,"9801","ENSG00000115364","geneontology_Biological_Process_noRedundant"
"GO:0008202","steroid metabolic process",172,1,0.0762242410813206,13.1191860465116,0.0740849482151166,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0050900","leukocyte migration",179,1,0.0793263904276535,12.6061452513966,0.0770100978953844,1,"51192","ENSG00000217555","geneontology_Biological_Process_noRedundant"
"GO:0016042","lipid catabolic process",185,1,0.081985375581653,12.1972972972973,0.0795118478838214,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0030258","lipid modification",197,1,0.0873033458896521,11.4543147208122,0.0845000872699074,1,"3295","ENSG00000133835","geneontology_Biological_Process_noRedundant"
"GO:0010876","lipid localization",201,1,0.0890760026589852,11.226368159204,0.0861583195765496,1,"83394","ENSG00000091622","geneontology_Biological_Process_noRedundant"
