"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0071559","response to transforming growth factor beta",156,5,0.924528301886792,5.40816326530612,0.0021898504834057,0.961400625498435,"1745;3326;7043;9480;9518","ENSG00000144355;ENSG00000119547;ENSG00000119699;ENSG00000130513;ENSG00000096384","geneontology_Biological_Process_noRedundant"
"GO:0048706","embryonic skeletal system development",49,3,0.290396710208031,10.3306955435235,0.00297621814612126,0.961400625498435,"1745;1746;7043","ENSG00000144355;ENSG00000115844;ENSG00000119699","geneontology_Biological_Process_noRedundant"
"GO:0042476","odontogenesis",52,3,0.308176100628931,9.73469387755102,0.00352591916441969,0.961400625498435,"1745;1746;7043","ENSG00000144355;ENSG00000115844;ENSG00000119699","geneontology_Biological_Process_noRedundant"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",192,5,1.13788098693759,4.39413265306122,0.00533983702862295,0.993983965392389,"1745;3326;7043;9480;9518","ENSG00000144355;ENSG00000119547;ENSG00000119699;ENSG00000130513;ENSG00000096384","geneontology_Biological_Process_noRedundant"
"GO:0046530","photoreceptor cell differentiation",23,2,0.136308659893566,14.6725820763088,0.00804094974343772,0.993983965392389,"1745;1746","ENSG00000144355;ENSG00000115844","geneontology_Biological_Process_noRedundant"
"GO:0070670","response to interleukin-4",25,2,0.148161586840832,13.4987755102041,0.00946317972316268,0.993983965392389,"3326;6932","ENSG00000081059;ENSG00000096384","geneontology_Biological_Process_noRedundant"
"GO:1904837","beta-catenin-TCF complex assembly",25,2,0.148161586840832,13.4987755102041,0.00946317972316268,0.993983965392389,"6932;7090","ENSG00000140332;ENSG00000081059","geneontology_Biological_Process_noRedundant"
"GO:0021953","central nervous system neuron differentiation",77,3,0.456337687469763,6.57407898224225,0.0105249018439061,0.993983965392389,"1745;1746;3326","ENSG00000144355;ENSG00000115844;ENSG00000096384","geneontology_Biological_Process_noRedundant"
"GO:0090287","regulation of cellular response to growth factor stimulus",147,4,0.871190130624093,4.59142024156601,0.0109362538979603,0.993983965392389,"1745;3326;7043;9480","ENSG00000144355;ENSG00000119547;ENSG00000119699;ENSG00000096384","geneontology_Biological_Process_noRedundant"
"GO:0009100","glycoprotein metabolic process",241,5,1.42827769714562,3.50071978999069,0.013551242372883,1,"4249;7423;9953;55624;55741","ENSG00000152127;ENSG00000088298;ENSG00000085998;ENSG00000125430;ENSG00000173511","geneontology_Biological_Process_noRedundant"
"GO:0007015","actin filament organization",250,5,1.48161586840832,3.37469387755102,0.01566954647506,1,"395;7043;10095;55909;94134","ENSG00000119699;ENSG00000130429;ENSG00000047648;ENSG00000165322;ENSG00000147439","geneontology_Biological_Process_noRedundant"
"GO:0045165","cell fate commitment",96,3,0.568940493468795,5.27295918367347,0.0190120529780444,1,"1745;1746;9480","ENSG00000144355;ENSG00000119547;ENSG00000115844","geneontology_Biological_Process_noRedundant"
"GO:1904888","cranial skeletal system development",36,2,0.213352685050798,9.37414965986395,0.0190683463473316,1,"1746;7043","ENSG00000115844;ENSG00000119699","geneontology_Biological_Process_noRedundant"
"GO:0043627","response to estrogen",39,2,0.231132075471698,8.6530612244898,0.0221774181883312,1,"7043;10095","ENSG00000119699;ENSG00000130429","geneontology_Biological_Process_noRedundant"
"GO:0031032","actomyosin structure organization",112,3,0.663763909046928,4.51967930029155,0.0284030450827486,1,"395;7043;541468","ENSG00000119699;ENSG00000047648;ENSG00000171357","geneontology_Biological_Process_noRedundant"
"GO:0043491","protein kinase B signaling",122,3,0.723028543783261,4.14921378387421,0.0353194334768804,1,"3326;8503;9518","ENSG00000130513;ENSG00000117461;ENSG00000096384","geneontology_Biological_Process_noRedundant"
