"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0032637","interleukin-8 production",30,13,4.80406386066763,2.70604229607251,0.000351622636378557,0.287627316557659,"307;1649;3303;5054;8692;10333;11315;51157;56957;57506;58509;114609;284297","ENSG00000068001;ENSG00000105298;ENSG00000088888;ENSG00000106366;ENSG00000116288;ENSG00000179954;ENSG00000264522;ENSG00000196975;ENSG00000174130;ENSG00000204389;ENSG00000150455;ENSG00000175197;ENSG00000213015","geneontology_Biological_Process_noRedundant"
"GO:0061025","membrane fusion",93,26,14.8925979680697,1.74583373940162,0.00236643244337031,0.790169167855356,"662;811;2773;3799;4976;6804;6810;6843;6845;6891;7075;7879;8291;8411;8692;9066;9341;9392;10228;11151;23339;26276;51479;55968;80208;203062","ENSG00000184056;ENSG00000068001;ENSG00000088833;ENSG00000065135;ENSG00000135966;ENSG00000124333;ENSG00000198836;ENSG00000102879;ENSG00000179218;ENSG00000171045;ENSG00000075785;ENSG00000106089;ENSG00000113734;ENSG00000204267;ENSG00000102189;ENSG00000104133;ENSG00000135823;ENSG00000066056;ENSG00000185722;ENSG00000049245;ENSG00000139190;ENSG00000103496;ENSG00000135636;ENSG00000170759;ENSG00000011347;ENSG00000166887","geneontology_Biological_Process_noRedundant"
"GO:0031349","positive regulation of defense response",201,47,32.1872278664732,1.46020652026875,0.00379638303279073,0.790169167855356,"101;164;329;841;961;1147;1268;2033;3146;3303;3329;3385;3665;4023;4067;4208;4893;5054;5138;5289;5359;5580;5802;6845;7132;7184;7301;8692;8767;9258;9572;9782;10010;10333;10454;11315;27250;27293;30849;55666;55703;57506;58509;63906;79132;114609;117854","ENSG00000013503;ENSG00000064012;ENSG00000068001;ENSG00000105298;ENSG00000100393;ENSG00000088888;ENSG00000166598;ENSG00000078142;ENSG00000124333;ENSG00000106366;ENSG00000213281;ENSG00000163932;ENSG00000189403;ENSG00000104312;ENSG00000076662;ENSG00000136560;ENSG00000147324;ENSG00000116288;ENSG00000121236;ENSG00000182446;ENSG00000196776;ENSG00000144381;ENSG00000213341;ENSG00000185507;ENSG00000198746;ENSG00000067182;ENSG00000188313;ENSG00000015479;ENSG00000108771;ENSG00000100324;ENSG00000118432;ENSG00000254087;ENSG00000174130;ENSG00000151651;ENSG00000092445;ENSG00000150593;ENSG00000186642;ENSG00000204389;ENSG00000150455;ENSG00000196455;ENSG00000166747;ENSG00000081189;ENSG00000110330;ENSG00000130768;ENSG00000105426;ENSG00000175445;ENSG00000126368","geneontology_Biological_Process_noRedundant"
"GO:1902532","negative regulation of intracellular signal transduction",330,71,52.844702467344,1.34355946168635,0.00442518213419696,0.790169167855356,"187;599;754;801;841;960;1445;1649;1846;1849;1859;2281;3301;3303;4067;4221;4233;4722;4780;4976;5138;5311;5518;5580;6772;6794;6880;7248;7320;7417;8444;8692;8711;8994;9270;9454;9529;10010;10048;10131;10525;10617;11315;23189;23291;23334;23616;23636;25946;27250;51094;51231;51347;51562;51564;54922;55450;55666;55872;56940;56957;57447;59338;63906;63979;79132;83596;142679;143686;161742;197131","ENSG00000064012;ENSG00000149428;ENSG00000068001;ENSG00000118046;ENSG00000162999;ENSG00000168078;ENSG00000198198;ENSG00000086061;ENSG00000198836;ENSG00000163932;ENSG00000107679;ENSG00000105568;ENSG00000129473;ENSG00000165795;ENSG00000213024;ENSG00000051128;ENSG00000136560;ENSG00000126602;ENSG00000135090;ENSG00000116288;ENSG00000159346;ENSG00000182446;ENSG00000174292;ENSG00000119782;ENSG00000162545;ENSG00000105538;ENSG00000198746;ENSG00000100092;ENSG00000159459;ENSG00000151332;ENSG00000119185;ENSG00000161642;ENSG00000183255;ENSG00000105053;ENSG00000157540;ENSG00000119048;ENSG00000264522;ENSG00000108771;ENSG00000273841;ENSG00000198668;ENSG00000254087;ENSG00000133895;ENSG00000132436;ENSG00000134817;ENSG00000164086;ENSG00000124356;ENSG00000165637;ENSG00000112679;ENSG00000149212;ENSG00000105976;ENSG00000116044;ENSG00000107104;ENSG00000166068;ENSG00000143479;ENSG00000118762;ENSG00000072803;ENSG00000150593;ENSG00000120875;ENSG00000186642;ENSG00000204389;ENSG00000175197;ENSG00000165699;ENSG00000010017;ENSG00000126453;ENSG00000103653;ENSG00000115415;ENSG00000144791;ENSG00000061273;ENSG00000026508;ENSG00000213619;ENSG00000166170","geneontology_Biological_Process_noRedundant"
"GO:0048284","organelle fusion",88,24,14.0919206579584,1.7031035429827,0.00482988488909142,0.790169167855356,"662;811;2773;3799;4976;6804;6810;6843;6845;6891;7879;8291;8411;9066;9341;9392;10228;11151;23339;51479;54332;80208;125170;203062","ENSG00000065135;ENSG00000135966;ENSG00000124333;ENSG00000198836;ENSG00000102879;ENSG00000179218;ENSG00000171045;ENSG00000075785;ENSG00000106089;ENSG00000113734;ENSG00000204267;ENSG00000102189;ENSG00000104133;ENSG00000104381;ENSG00000135823;ENSG00000177427;ENSG00000185722;ENSG00000049245;ENSG00000139190;ENSG00000103496;ENSG00000135636;ENSG00000170759;ENSG00000011347;ENSG00000166887","geneontology_Biological_Process_noRedundant"
"GO:0014812","muscle cell migration",44,14,7.0459603289792,1.98695413347981,0.00686495721532254,0.932969807225008,"14;538;4208;4780;5054;5154;5327;5328;9270;10221;51177;55909;65009;85440","ENSG00000106366;ENSG00000103034;ENSG00000173334;ENSG00000116641;ENSG00000119185;ENSG00000122861;ENSG00000197461;ENSG00000147439;ENSG00000116044;ENSG00000023902;ENSG00000127837;ENSG00000081189;ENSG00000104368;ENSG00000165240","geneontology_Biological_Process_noRedundant"
"GO:0098927","vesicle-mediated transport between endosomal compartments",36,12,5.76487663280116,2.08157099697885,0.00798384920608197,0.932969807225008,"1601;4478;5289;5605;5962;7879;8411;11151;11267;23011;29911;83547","ENSG00000078142;ENSG00000147065;ENSG00000137710;ENSG00000102879;ENSG00000095066;ENSG00000080371;ENSG00000075785;ENSG00000167705;ENSG00000102189;ENSG00000153071;ENSG00000159210;ENSG00000126934","geneontology_Biological_Process_noRedundant"
"GO:0006984","ER-nucleus signaling pathway",38,12,6.08514755684567,1.97201462871681,0.0127048389983127,1,"468;666;811;1649;3638;4780;7184;8440;10613;23645;51141;51360","ENSG00000186480;ENSG00000166598;ENSG00000012174;ENSG00000179218;ENSG00000087074;ENSG00000116044;ENSG00000107566;ENSG00000125629;ENSG00000175197;ENSG00000176720;ENSG00000071051;ENSG00000128272","geneontology_Biological_Process_noRedundant"
"GO:0002764","immune response-regulating signaling pathway",259,55,41.4750846637639,1.32609735328769,0.0146790714816505,1,"71;329;784;801;841;861;865;961;1147;1240;1399;1445;1997;2033;2822;3146;3303;3329;3385;3635;3665;4067;4208;4772;4893;5289;5359;5580;5601;5802;6794;7184;7301;7525;8767;8893;9258;9572;10006;10010;10333;10454;11118;11119;27293;30849;55666;56940;58509;59338;63906;63916;79132;114609;644150","ENSG00000064012;ENSG00000167535;ENSG00000105298;ENSG00000168918;ENSG00000118046;ENSG00000100393;ENSG00000145191;ENSG00000166598;ENSG00000078142;ENSG00000112293;ENSG00000213281;ENSG00000163932;ENSG00000107679;ENSG00000189403;ENSG00000104312;ENSG00000076662;ENSG00000136560;ENSG00000147324;ENSG00000182446;ENSG00000196776;ENSG00000144381;ENSG00000213341;ENSG00000185507;ENSG00000198746;ENSG00000050748;ENSG00000188313;ENSG00000122574;ENSG00000174600;ENSG00000108771;ENSG00000100324;ENSG00000198668;ENSG00000254087;ENSG00000184009;ENSG00000174130;ENSG00000099942;ENSG00000112679;ENSG00000067955;ENSG00000092445;ENSG00000136754;ENSG00000186470;ENSG00000204389;ENSG00000176105;ENSG00000150455;ENSG00000159216;ENSG00000196455;ENSG00000062598;ENSG00000081189;ENSG00000103653;ENSG00000110330;ENSG00000130768;ENSG00000105426;ENSG00000131196;ENSG00000126368;ENSG00000120690;ENSG00000026950","geneontology_Biological_Process_noRedundant"
"GO:0090382","phagosome maturation",14,6,2.24189646831156,2.67630556754424,0.0157042433894901,1,"7879;9066;11031;11151;55686;80208","ENSG00000168461;ENSG00000102879;ENSG00000075785;ENSG00000104133;ENSG00000118242;ENSG00000011347","geneontology_Biological_Process_noRedundant"
"GO:0002791","regulation of peptide secretion",222,48,35.5500725689405,1.35020821425655,0.0157655724674259,1,"18;43;101;292;307;322;1147;1268;2281;2822;3146;3329;3667;3709;3799;4023;4067;5211;5289;5371;5481;5987;6513;6711;6804;6810;7273;8692;8767;8864;9066;9341;9501;9572;9854;10333;10961;11132;11146;23086;26297;27236;56666;57506;91942;117854;252983;284297","ENSG00000073150;ENSG00000068001;ENSG00000166313;ENSG00000088888;ENSG00000078142;ENSG00000155657;ENSG00000112293;ENSG00000189403;ENSG00000104312;ENSG00000169047;ENSG00000164182;ENSG00000132326;ENSG00000121236;ENSG00000119782;ENSG00000171497;ENSG00000144381;ENSG00000213341;ENSG00000089248;ENSG00000115306;ENSG00000142330;ENSG00000123104;ENSG00000106089;ENSG00000183044;ENSG00000140464;ENSG00000179954;ENSG00000118432;ENSG00000254087;ENSG00000129158;ENSG00000196975;ENSG00000174130;ENSG00000151651;ENSG00000166263;ENSG00000087085;ENSG00000174842;ENSG00000141959;ENSG00000172375;ENSG00000164144;ENSG00000049245;ENSG00000204713;ENSG00000110723;ENSG00000103496;ENSG00000005022;ENSG00000170759;ENSG00000011347;ENSG00000175445;ENSG00000126368;ENSG00000181031;ENSG00000117394","geneontology_Biological_Process_noRedundant"
"GO:0009581","detection of external stimulus",35,11,5.60474117077891,1.96262408286577,0.0173428822467796,1,"784;801;2868;4914;5311;7273;8989;10988;23173;23596;285331","ENSG00000167535;ENSG00000164024;ENSG00000155657;ENSG00000180376;ENSG00000111142;ENSG00000198668;ENSG00000125388;ENSG00000118762;ENSG00000054277;ENSG00000104321;ENSG00000198400","geneontology_Biological_Process_noRedundant"
"GO:0010257","NADH dehydrogenase complex assembly",54,15,8.64731494920174,1.73464249748238,0.0195846595411603,1,"4694;4696;4710;4711;4713;4714;4715;4717;4722;4723;51103;51295;80224;91942;126328","ENSG00000151413;ENSG00000147684;ENSG00000130159;ENSG00000174886;ENSG00000164182;ENSG00000065518;ENSG00000109390;ENSG00000167792;ENSG00000137806;ENSG00000166136;ENSG00000125356;ENSG00000170906;ENSG00000136521;ENSG00000099795;ENSG00000213619","geneontology_Biological_Process_noRedundant"
