"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0008643","carbohydrate transport",87,2,0.154221138931974,12.9683908045977,0.0100956305261647,1,"23169;57761","ENSG00000116704;ENSG00000101255","geneontology_Biological_Process_noRedundant"
"GO:0060759","regulation of response to cytokine stimulus",113,2,0.200310214934633,9.98451327433628,0.0166258488119548,1,"11140;100302736","ENSG00000251201;ENSG00000105401","geneontology_Biological_Process_noRedundant"
"GO:0045444","fat cell differentiation",126,2,0.223354752935963,8.95436507936508,0.020415489126924,1,"57761;122953","ENSG00000101255;ENSG00000140044","geneontology_Biological_Process_noRedundant"
"GO:0098780","response to mitochondrial depolarisation",19,1,0.0336804786173277,29.6907894736842,0.0331810746406291,1,"11140","ENSG00000105401","geneontology_Biological_Process_noRedundant"
"GO:1904837","beta-catenin-TCF complex assembly",26,1,0.046089076002659,21.6971153846154,0.0451433330716918,1,"7089","ENSG00000065717","geneontology_Biological_Process_noRedundant"
"GO:0007517","muscle organ development",206,2,0.365167294482606,5.47694174757282,0.0504256304428208,1,"6876;53834","ENSG00000127418;ENSG00000149591","geneontology_Biological_Process_noRedundant"
"GO:0045088","regulation of innate immune response",208,2,0.368712608021272,5.42427884615385,0.0513067903767364,1,"11140;100302736","ENSG00000251201;ENSG00000105401","geneontology_Biological_Process_noRedundant"
"GO:0009225","nucleotide-sugar metabolic process",34,1,0.0602703301573233,16.5919117647059,0.0586445363304227,1,"23169","ENSG00000116704","geneontology_Biological_Process_noRedundant"
"GO:0003170","heart valve development",36,1,0.0638156436959894,15.6701388888889,0.06199176129674,1,"53834","ENSG00000127418","geneontology_Biological_Process_noRedundant"
"GO:0018198","peptidyl-cysteine modification",36,1,0.0638156436959894,15.6701388888889,0.06199176129674,1,"84243","ENSG00000204160","geneontology_Biological_Process_noRedundant"
"GO:0070265","necrotic cell death",37,1,0.0655883004653224,15.2466216216216,0.0636611864156781,1,"100302736","ENSG00000251201","geneontology_Biological_Process_noRedundant"
"GO:0006790","sulfur compound metabolic process",242,2,0.428982938178595,4.66219008264463,0.0671236753453897,1,"23169;51022","ENSG00000116704;ENSG00000023572","geneontology_Biological_Process_noRedundant"
"GO:0016053","organic acid biosynthetic process",249,2,0.441391535563926,4.53112449799197,0.0705650958597102,1,"23169;57761","ENSG00000116704;ENSG00000101255","geneontology_Biological_Process_noRedundant"
"GO:2001057","reactive nitrogen species metabolic process",43,1,0.0762242410813206,13.1191860465116,0.0736193874016856,1,"23564","ENSG00000213722","geneontology_Biological_Process_noRedundant"
"GO:0090150","establishment of protein localization to membrane",270,2,0.47861732771992,4.1787037037037,0.0812362810887157,1,"84243;196383","ENSG00000204160;ENSG00000150977","geneontology_Biological_Process_noRedundant"
"GO:0021510","spinal cord development",49,1,0.0868601816973189,11.5127551020408,0.0834782335398875,1,"23500","ENSG00000146122","geneontology_Biological_Process_noRedundant"
