"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0090130","tissue migration",174,8,1.50365610458675,5.32036545829649,0.00012066222443996,0.0764973703137108,"958;1960;2324;6776;9353;9839;23129;56413","ENSG00000037280;ENSG00000126561;ENSG00000169554;ENSG00000213906;ENSG00000145147;ENSG00000179388;ENSG00000004399;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0001667","ameboidal-type cell migration",236,9,2.03944161311766,4.41297262059974,0.000185898834298204,0.0764973703137108,"958;1960;2324;6776;9353;9839;23129;54910;56413","ENSG00000037280;ENSG00000126561;ENSG00000169554;ENSG00000213906;ENSG00000168758;ENSG00000145147;ENSG00000179388;ENSG00000004399;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0001525","angiogenesis",266,9,2.29869266563262,3.91526894158473,0.000451042241939703,0.0896325000990688,"302;958;1960;2324;5054;6786;9353;23129;51548","ENSG00000037280;ENSG00000077463;ENSG00000145147;ENSG00000106366;ENSG00000179388;ENSG00000182718;ENSG00000004399;ENSG00000167323;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0072507","divalent inorganic cation homeostasis",216,8,1.86660757810769,4.28584995251662,0.000525376044272274,0.0896325000990688,"302;493;958;1903;3792;5733;6786;11151","ENSG00000197993;ENSG00000102879;ENSG00000050628;ENSG00000213694;ENSG00000058668;ENSG00000182718;ENSG00000167323;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0007218","neuropeptide signaling pathway",19,3,0.164192333259473,18.2712550607287,0.000544547388208194,0.0896325000990688,"11248;56413;114815","ENSG00000182575;ENSG00000213906;ENSG00000108018","geneontology_Biological_Process_noRedundant"
"GO:0050919","negative chemotaxis",21,3,0.18147573676047,16.5311355311355,0.000738179398180883,0.101253607450478,"9353;23768;54910","ENSG00000185070;ENSG00000168758;ENSG00000145147","geneontology_Biological_Process_noRedundant"
"GO:0061564","axon development",296,9,2.55794371814757,3.51845114345114,0.000971749299056746,0.114249953303386,"3792;8408;8660;9353;9839;23129;23768;54910;57731","ENSG00000185950;ENSG00000185070;ENSG00000197993;ENSG00000177169;ENSG00000160460;ENSG00000169554;ENSG00000168758;ENSG00000145147;ENSG00000004399","geneontology_Biological_Process_noRedundant"
"GO:0043062","extracellular structure organization",190,7,1.64192333259473,4.26329284750337,0.00122737545515417,0.121936894670601,"302;649;960;4023;5054;6692;23768","ENSG00000185070;ENSG00000175445;ENSG00000166145;ENSG00000106366;ENSG00000182718;ENSG00000026508;ENSG00000168487","geneontology_Biological_Process_noRedundant"
"GO:0097485","neuron projection guidance",141,6,1.2184799468203,4.92416803055101,0.0013334532831536,0.121936894670601,"8660;9353;23129;23768;54910;57731","ENSG00000185950;ENSG00000185070;ENSG00000160460;ENSG00000168758;ENSG00000145147;ENSG00000004399","geneontology_Biological_Process_noRedundant"
"GO:0032102","negative regulation of response to external stimulus",158,6,1.36538887657877,4.39435248296008,0.00237951205504028,0.181511330423821,"302;5054;7035;9353;54910;140885","ENSG00000168758;ENSG00000145147;ENSG00000106366;ENSG00000182718;ENSG00000198053;ENSG00000003436","geneontology_Biological_Process_noRedundant"
"GO:0050867","positive regulation of cell activation",160,6,1.38267228007977,4.33942307692308,0.00253448757764907,0.181511330423821,"958;1960;3956;8660;11151;140885","ENSG00000185950;ENSG00000102879;ENSG00000100097;ENSG00000179388;ENSG00000198053;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0002009","morphogenesis of an epithelium",279,8,2.4110347883891,3.31807738259351,0.0027127801659419,0.181511330423821,"960;6692;9353;9839;23129;51548;54910;65009","ENSG00000103034;ENSG00000166145;ENSG00000169554;ENSG00000168758;ENSG00000077463;ENSG00000145147;ENSG00000004399;ENSG00000026508","geneontology_Biological_Process_noRedundant"
"GO:1901342","regulation of vasculature development",164,6,1.41723908708176,4.23358348968105,0.00286712915614784,0.181511330423821,"958;1491;5054;6786;23129;51548","ENSG00000116761;ENSG00000077463;ENSG00000106366;ENSG00000004399;ENSG00000167323;ENSG00000101017","geneontology_Biological_Process_noRedundant"
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",71,4,0.613560824285398,6.51932105453232,0.00323549683668667,0.190200992613795,"493;1903;2774;5733","ENSG00000141404;ENSG00000050628;ENSG00000213694;ENSG00000058668","geneontology_Biological_Process_noRedundant"
"GO:0010959","regulation of metal ion transport",174,6,1.50365610458675,3.99027409372237,0.00384172866161558,0.210782845900642,"302;493;3792;6786;11151;57731","ENSG00000197993;ENSG00000102879;ENSG00000160460;ENSG00000058668;ENSG00000182718;ENSG00000167323","geneontology_Biological_Process_noRedundant"
"GO:0050900","leukocyte migration",179,6,1.54686461333924,3.87881392350666,0.00441249708588298,0.226967818855106,"960;5054;9123;9353;11151;140885","ENSG00000102879;ENSG00000141526;ENSG00000145147;ENSG00000106366;ENSG00000198053;ENSG00000026508","geneontology_Biological_Process_noRedundant"
