"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:1901652","response to peptide",321,52,23.9345224905828,2.17259400184231,6.16973560019218e-08,5.07769239895817e-05,"109;113;142;301;308;527;535;790;990;1432;1535;1759;1978;2058;2308;2729;2887;4641;4792;5140;5164;5621;5663;5728;5829;5872;6513;6548;6678;6774;7049;8614;8837;8850;9114;9550;9663;9882;10135;10312;10365;10458;23175;23235;28999;51274;55971;57761;81565;83667;87178;132864","ENSG00000159720;ENSG00000090020;ENSG00000051523;ENSG00000084774;ENSG00000150907;ENSG00000112062;ENSG00000101255;ENSG00000105835;ENSG00000109787;ENSG00000121281;ENSG00000134324;ENSG00000138031;ENSG00000138035;ENSG00000143799;ENSG00000033627;ENSG00000136628;ENSG00000187840;ENSG00000135046;ENSG00000166579;ENSG00000168610;ENSG00000106976;ENSG00000100906;ENSG00000185883;ENSG00000137449;ENSG00000001084;ENSG00000136111;ENSG00000164111;ENSG00000110719;ENSG00000143545;ENSG00000130766;ENSG00000171867;ENSG00000003402;ENSG00000113739;ENSG00000175866;ENSG00000171862;ENSG00000069702;ENSG00000117394;ENSG00000094804;ENSG00000170145;ENSG00000163884;ENSG00000197879;ENSG00000101577;ENSG00000106070;ENSG00000152270;ENSG00000089159;ENSG00000136888;ENSG00000080815;ENSG00000006453;ENSG00000005882;ENSG00000113140;ENSG00000127528;ENSG00000114166","geneontology_Biological_Process_noRedundant"
"GO:0043062","extracellular structure organization",190,35,14.1668513184135,2.47055603347149,4.38501959298954e-07,0.000180443556251519,"165;302;341;822;1291;1292;1294;1471;3038;3675;3679;3691;3693;3911;3912;3914;4241;5034;5054;5351;5352;6385;6386;6678;7132;8027;8837;9388;10049;51144;54507;79709;84171;84830;196264","ENSG00000130208;ENSG00000160588;ENSG00000136738;ENSG00000111863;ENSG00000143382;ENSG00000196878;ENSG00000067182;ENSG00000135424;ENSG00000149084;ENSG00000142156;ENSG00000105993;ENSG00000182718;ENSG00000106624;ENSG00000130309;ENSG00000142173;ENSG00000132470;ENSG00000103044;ENSG00000101439;ENSG00000152952;ENSG00000082781;ENSG00000101670;ENSG00000003402;ENSG00000185624;ENSG00000005884;ENSG00000124145;ENSG00000083444;ENSG00000106366;ENSG00000163975;ENSG00000137575;ENSG00000114270;ENSG00000042493;ENSG00000130702;ENSG00000113140;ENSG00000138131;ENSG00000091136","geneontology_Biological_Process_noRedundant"
"GO:0002446","neutrophil mediated immunity",335,47,24.9783957456238,1.88162604510878,1.62929546813073e-05,0.0034723324407836,"29;47;240;302;411;527;535;976;1432;1471;1476;1535;1604;1778;1992;2548;2992;3326;3615;4048;4257;5329;5660;5663;5768;5836;5869;5873;6282;6386;6868;6993;7414;8673;8907;10312;23114;23200;23352;25798;54472;54918;64114;79888;81567;138050;140885","ENSG00000100504;ENSG00000171298;ENSG00000051523;ENSG00000113273;ENSG00000151694;ENSG00000091317;ENSG00000196352;ENSG00000153395;ENSG00000163531;ENSG00000112062;ENSG00000178035;ENSG00000197102;ENSG00000239264;ENSG00000033627;ENSG00000078902;ENSG00000058063;ENSG00000182718;ENSG00000096384;ENSG00000131473;ENSG00000072958;ENSG00000111540;ENSG00000127481;ENSG00000185883;ENSG00000197746;ENSG00000116260;ENSG00000118640;ENSG00000110719;ENSG00000101439;ENSG00000012779;ENSG00000163191;ENSG00000146425;ENSG00000198053;ENSG00000135926;ENSG00000165102;ENSG00000137575;ENSG00000159842;ENSG00000160213;ENSG00000035403;ENSG00000008394;ENSG00000021355;ENSG00000164713;ENSG00000069974;ENSG00000123146;ENSG00000080815;ENSG00000163754;ENSG00000011422;ENSG00000111144","geneontology_Biological_Process_noRedundant"
"GO:0006979","response to oxidative stress",316,45,23.5617106137824,1.90987830797299,1.6876463867721e-05,0.0034723324407836,"142;215;301;558;1535;1718;1728;2119;2185;2308;2643;2686;2729;2775;2879;2936;4257;4520;5034;5111;5164;5587;5603;5621;5660;5663;5829;6648;7296;8061;8455;8614;8837;10365;10550;10628;25824;51022;51734;80149;83667;87178;132864;140885;493869","ENSG00000167601;ENSG00000164294;ENSG00000051523;ENSG00000198736;ENSG00000150907;ENSG00000163874;ENSG00000138035;ENSG00000143799;ENSG00000144746;ENSG00000181019;ENSG00000131067;ENSG00000112096;ENSG00000135046;ENSG00000101986;ENSG00000104687;ENSG00000137449;ENSG00000197746;ENSG00000131979;ENSG00000001084;ENSG00000244405;ENSG00000184304;ENSG00000130766;ENSG00000171867;ENSG00000003402;ENSG00000113739;ENSG00000175592;ENSG00000185624;ENSG00000023572;ENSG00000132646;ENSG00000088812;ENSG00000087258;ENSG00000126432;ENSG00000116133;ENSG00000188786;ENSG00000198431;ENSG00000198053;ENSG00000156711;ENSG00000120899;ENSG00000008394;ENSG00000265972;ENSG00000089159;ENSG00000080815;ENSG00000005882;ENSG00000167468;ENSG00000127528","geneontology_Biological_Process_noRedundant"
"GO:0036230","granulocyte activation",333,46,24.8292709949036,1.85265205770406,2.99060343742497e-05,0.00481111684220148,"29;47;240;302;411;527;535;976;1432;1471;1476;1535;1604;1778;1992;2548;2992;3326;3615;4048;4257;5329;5660;5663;5768;5836;5869;5873;6282;6386;6993;7414;8673;8907;10312;23114;23200;23352;25798;54472;54918;64114;79888;81567;138050;140885","ENSG00000100504;ENSG00000171298;ENSG00000051523;ENSG00000113273;ENSG00000091317;ENSG00000196352;ENSG00000153395;ENSG00000163531;ENSG00000112062;ENSG00000178035;ENSG00000197102;ENSG00000239264;ENSG00000033627;ENSG00000078902;ENSG00000058063;ENSG00000182718;ENSG00000096384;ENSG00000131473;ENSG00000072958;ENSG00000111540;ENSG00000127481;ENSG00000185883;ENSG00000197746;ENSG00000116260;ENSG00000118640;ENSG00000110719;ENSG00000101439;ENSG00000012779;ENSG00000163191;ENSG00000146425;ENSG00000198053;ENSG00000135926;ENSG00000165102;ENSG00000137575;ENSG00000159842;ENSG00000160213;ENSG00000035403;ENSG00000008394;ENSG00000021355;ENSG00000164713;ENSG00000069974;ENSG00000123146;ENSG00000080815;ENSG00000163754;ENSG00000011422;ENSG00000111144","geneontology_Biological_Process_noRedundant"
"GO:0034330","cell junction organization",175,29,13.0484156880124,2.2224920399066,3.50749709030485e-05,0.00481111684220148,"87;2017;2149;2185;3691;3801;3911;3914;4301;4641;5318;5578;5728;5872;6281;6385;6548;7094;7414;8650;9231;10420;10982;23114;23616;29841;51564;54549;92140","ENSG00000090020;ENSG00000057294;ENSG00000181104;ENSG00000163531;ENSG00000196878;ENSG00000134317;ENSG00000140859;ENSG00000072110;ENSG00000147649;ENSG00000197747;ENSG00000132470;ENSG00000143545;ENSG00000166974;ENSG00000061273;ENSG00000130396;ENSG00000137076;ENSG00000171862;ENSG00000124145;ENSG00000120899;ENSG00000085733;ENSG00000100092;ENSG00000197879;ENSG00000035403;ENSG00000069188;ENSG00000070759;ENSG00000151208;ENSG00000130702;ENSG00000154229;ENSG00000133961","geneontology_Biological_Process_noRedundant"
"GO:0044091","membrane biogenesis",21,8,1.56580988256149,5.10917710323357,7.78203319848902e-05,0.00914944760336638,"288;302;2013;2319;5660;5728;6281;9863","ENSG00000187391;ENSG00000213853;ENSG00000182718;ENSG00000197746;ENSG00000197747;ENSG00000132589;ENSG00000151150;ENSG00000171862","geneontology_Biological_Process_noRedundant"
"GO:0002532","production of molecular mediator involved in inflammatory response",34,10,2.53512076224241,3.94458526352592,0.0001257137579741,0.0113950023038517,"113;215;240;1432;3566;5054;8673;9341;80149;140885","ENSG00000049245;ENSG00000163874;ENSG00000112062;ENSG00000121281;ENSG00000101986;ENSG00000077238;ENSG00000118640;ENSG00000012779;ENSG00000198053;ENSG00000106366","geneontology_Biological_Process_noRedundant"
"GO:0009612","response to mechanical stimulus",109,20,8.12729891424773,2.46084218275011,0.000137606698106141,0.0113950023038517,"1111;1432;1535;2115;2185;2354;2729;3815;4792;5493;5727;6513;6548;7132;8061;9531;10628;22927;84059;84918","ENSG00000090020;ENSG00000051523;ENSG00000112062;ENSG00000125740;ENSG00000067182;ENSG00000164199;ENSG00000100906;ENSG00000151929;ENSG00000001084;ENSG00000185920;ENSG00000006468;ENSG00000175592;ENSG00000117394;ENSG00000120899;ENSG00000130956;ENSG00000157404;ENSG00000265972;ENSG00000149554;ENSG00000118898;ENSG00000120256","geneontology_Biological_Process_noRedundant"
"GO:0045454","cell redox homeostasis",55,13,4.1009306448039,3.17001215723355,0.00015200640330415,0.0113950023038517,"2729;2745;2936;5034;5768;7296;25824;51022;51060;56255;81567;83442;169714","ENSG00000117862;ENSG00000173221;ENSG00000239264;ENSG00000104687;ENSG00000001084;ENSG00000116260;ENSG00000185624;ENSG00000023572;ENSG00000125827;ENSG00000126432;ENSG00000198431;ENSG00000165661;ENSG00000142669","geneontology_Biological_Process_noRedundant"
