"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:1990868","response to chemokine",18,2,0.011965433192998,167.148148148148,5.60809974818888e-05,0.0461546609275945,"6376;6558","ENSG00000064651;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0060326","cell chemotaxis",108,2,0.071792599157988,27.858024691358,0.00206213709585379,0.750162510801604,"6376;6558","ENSG00000064651;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0043491","protein kinase B signaling",127,2,0.0844227786394859,23.6902887139108,0.00283943925522323,0.750162510801604,"6376;57761","ENSG00000006210;ENSG00000101255","geneontology_Biological_Process_noRedundant"
"GO:1901342","regulation of vasculature development",164,2,0.109018391313982,18.3455284552846,0.00469147423881744,0.750162510801604,"6376;79924","ENSG00000128165;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0050900","leukocyte migration",179,2,0.11898958564148,16.8081936685289,0.005566863997442,0.750162510801604,"6376;6558","ENSG00000064651;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0033622","integrin activation",10,1,0.00664746288499889,150.433333333333,0.00663090984084047,0.750162510801604,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0007568","aging",202,2,0.134278750276978,14.8943894389439,0.00704542676955167,0.750162510801604,"6376;6558","ENSG00000064651;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0007214","gamma-aminobutyric acid signaling pathway",11,1,0.00731220917349878,136.757575757576,0.00729198066392811,0.750162510801604,"6558","ENSG00000064651","geneontology_Biological_Process_noRedundant"
"GO:0002269","leukocyte activation involved in inflammatory response",14,1,0.00930644803899845,107.452380952381,0.00927299388104108,0.847963773788534,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0150076","neuroinflammatory response",18,1,0.011965433192998,83.5740740740741,0.0119092193195397,0.861911542284942,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0001525","angiogenesis",266,2,0.176822512740971,11.3107769423559,0.0120001123429856,0.861911542284942,"6376;79924","ENSG00000128165;ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0071604","transforming growth factor beta production",19,1,0.0126301794814979,79.1754385964912,0.0125673614913965,0.861911542284942,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0050918","positive chemotaxis",23,1,0.0152891646354975,65.4057971014493,0.0151962782974644,0.962041310677938,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0002931","response to ischemia",26,1,0.0172834035009971,57.8589743589744,0.0171641359671164,1,"6376","ENSG00000006210","geneontology_Biological_Process_noRedundant"
"GO:0055081","anion homeostasis",28,1,0.0186128960779969,53.7261904761905,0.0184742197320935,1,"6558","ENSG00000064651","geneontology_Biological_Process_noRedundant"
"GO:0007586","digestion",35,1,0.0232661200974961,42.9809523809524,0.0230480588044742,1,"79924","ENSG00000128165","geneontology_Biological_Process_noRedundant"
