"geneSet","description","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","database"
"GO:0010721","negative regulation of cell development",175,36,20.4935741192112,1.75664819570212,0.000476291142731289,0.33751786027531,"387;393;396;567;1020;1499;1716;1903;1942;2288;2309;2580;2932;3398;3949;4882;4916;5058;5108;5376;5530;5997;6993;7040;7869;9139;10501;10509;10519;11221;25871;55558;56478;58190;81618;359845","ENSG00000164885;ENSG00000213694;ENSG00000169242;ENSG00000163608;ENSG00000166710;ENSG00000082701;ENSG00000004478;ENSG00000141522;ENSG00000167680;ENSG00000067560;ENSG00000118689;ENSG00000109099;ENSG00000159899;ENSG00000178950;ENSG00000089820;ENSG00000078699;ENSG00000012171;ENSG00000135916;ENSG00000144579;ENSG00000116741;ENSG00000105329;ENSG00000140538;ENSG00000185033;ENSG00000168036;ENSG00000184708;ENSG00000078674;ENSG00000183688;ENSG00000149269;ENSG00000146425;ENSG00000115738;ENSG00000130164;ENSG00000143507;ENSG00000130827;ENSG00000138814;ENSG00000185043;ENSG00000114956","geneontology_Biological_Process_noRedundant"
"GO:0032886","regulation of microtubule-based process",167,34,19.5567250166187,1.73853239594605,0.000820213512212176,0.33751786027531,"387;402;585;1027;1213;1499;1778;2288;2648;2932;3476;4744;4869;5058;8195;9126;9475;10015;10263;10460;10519;11186;22919;23499;27243;51072;54627;55968;56890;57542;79929;81930;85459;146057","ENSG00000108773;ENSG00000140463;ENSG00000167797;ENSG00000082701;ENSG00000004478;ENSG00000088833;ENSG00000067560;ENSG00000134318;ENSG00000141367;ENSG00000013810;ENSG00000181163;ENSG00000166004;ENSG00000127603;ENSG00000111554;ENSG00000108055;ENSG00000197102;ENSG00000087448;ENSG00000212916;ENSG00000168036;ENSG00000180834;ENSG00000128881;ENSG00000121621;ENSG00000130724;ENSG00000125863;ENSG00000089289;ENSG00000149269;ENSG00000100285;ENSG00000170248;ENSG00000111276;ENSG00000101367;ENSG00000068028;ENSG00000213465;ENSG00000185043;ENSG00000162959","geneontology_Biological_Process_noRedundant"
"GO:0030856","regulation of epithelial cell differentiation",68,16,7.96321737203634,2.00923813233903,0.00447684128671555,0.556311318007115,"118;572;595;1027;1499;1513;1903;2932;4435;5583;6777;8202;9475;23764;55966;84162","ENSG00000196581;ENSG00000213694;ENSG00000082701;ENSG00000143387;ENSG00000002330;ENSG00000134318;ENSG00000125931;ENSG00000124151;ENSG00000173757;ENSG00000087274;ENSG00000027075;ENSG00000110092;ENSG00000168036;ENSG00000138688;ENSG00000111276;ENSG00000185022","geneontology_Biological_Process_noRedundant"
"GO:0051961","negative regulation of nervous system development",165,31,19.3225127409705,1.60434620567071,0.00497415116942279,0.556311318007115,"387;393;396;567;1020;1499;1716;1942;2288;2309;2580;2932;3398;3949;4916;5108;5376;5530;6993;7040;7869;9139;10501;10509;10519;11221;25871;55558;56478;58190;81618","ENSG00000164885;ENSG00000169242;ENSG00000163608;ENSG00000166710;ENSG00000082701;ENSG00000004478;ENSG00000141522;ENSG00000167680;ENSG00000067560;ENSG00000118689;ENSG00000109099;ENSG00000178950;ENSG00000089820;ENSG00000078699;ENSG00000012171;ENSG00000135916;ENSG00000144579;ENSG00000105329;ENSG00000140538;ENSG00000185033;ENSG00000168036;ENSG00000184708;ENSG00000078674;ENSG00000146425;ENSG00000115738;ENSG00000130164;ENSG00000143507;ENSG00000130827;ENSG00000138814;ENSG00000185043;ENSG00000114956","geneontology_Biological_Process_noRedundant"
"GO:1903034","regulation of response to wounding",81,18,9.48559716374917,1.89761379165353,0.00509729639916134,0.556311318007115,"302;538;928;1026;1027;4088;4780;4846;4916;5329;7494;8428;8613;11221;55966;79001;83481;84830","ENSG00000196581;ENSG00000116044;ENSG00000182718;ENSG00000165240;ENSG00000010278;ENSG00000162407;ENSG00000167397;ENSG00000102572;ENSG00000111863;ENSG00000164867;ENSG00000140538;ENSG00000011422;ENSG00000166949;ENSG00000143507;ENSG00000100219;ENSG00000261150;ENSG00000111276;ENSG00000124762","geneontology_Biological_Process_noRedundant"
"GO:0090287","regulation of cellular response to growth factor stimulus",155,29,18.1514513627299,1.59766838587603,0.00685355481484562,0.556311318007115,"92;607;1499;2297;2887;3091;3622;3678;4036;4052;4088;4435;5526;5770;6386;7040;7041;7316;10273;11156;25778;25805;27020;51592;94031;114990;143282;221496;375387","ENSG00000161638;ENSG00000100644;ENSG00000116128;ENSG00000137575;ENSG00000174004;ENSG00000140682;ENSG00000168140;ENSG00000184489;ENSG00000106070;ENSG00000133059;ENSG00000121989;ENSG00000049323;ENSG00000170801;ENSG00000125931;ENSG00000081479;ENSG00000174721;ENSG00000156642;ENSG00000103266;ENSG00000168556;ENSG00000105329;ENSG00000251493;ENSG00000068971;ENSG00000168036;ENSG00000095739;ENSG00000197323;ENSG00000161904;ENSG00000166949;ENSG00000150991;ENSG00000196396","geneontology_Biological_Process_noRedundant"
"GO:0048854","brain morphogenesis",16,6,1.87369820518502,3.20222327341533,0.00720563427389065,0.556311318007115,"585;2176;2309;8195;50944;63925","ENSG00000158169;ENSG00000140463;ENSG00000118689;ENSG00000161681;ENSG00000198026;ENSG00000125863","geneontology_Biological_Process_noRedundant"
"GO:0021591","ventricular system development",21,7,2.45922889430534,2.84642068748029,0.00781596246718708,0.556311318007115,"585;1021;4331;10541;25911;25987;113246","ENSG00000105810;ENSG00000020426;ENSG00000166171;ENSG00000140463;ENSG00000182704;ENSG00000111678;ENSG00000136938","geneontology_Biological_Process_noRedundant"
"GO:0016053","organic acid biosynthetic process",249,42,29.1594283181919,1.44035745631533,0.00903398271817291,0.556311318007115,"32;47;226;341;471;1213;1373;1382;1491;2171;2571;2618;3091;3995;4282;4706;4942;4967;5166;5210;5214;5742;7040;7494;8473;11019;11319;23417;26027;51074;51085;55256;55501;55526;55753;58478;65263;84532;84869;134429;200895;653308","ENSG00000240972;ENSG00000100644;ENSG00000136213;ENSG00000204147;ENSG00000197444;ENSG00000164211;ENSG00000178700;ENSG00000021826;ENSG00000149089;ENSG00000103150;ENSG00000141367;ENSG00000181192;ENSG00000164687;ENSG00000004799;ENSG00000076555;ENSG00000128683;ENSG00000121897;ENSG00000138363;ENSG00000105953;ENSG00000009950;ENSG00000145439;ENSG00000145293;ENSG00000114268;ENSG00000105329;ENSG00000159131;ENSG00000131473;ENSG00000095303;ENSG00000116761;ENSG00000147162;ENSG00000130208;ENSG00000004779;ENSG00000122882;ENSG00000104524;ENSG00000221968;ENSG00000100219;ENSG00000154930;ENSG00000065154;ENSG00000182551;ENSG00000162390;ENSG00000149925;ENSG00000067057;ENSG00000143320","geneontology_Biological_Process_noRedundant"
"GO:0048638","regulation of developmental growth",179,32,20.9619986705074,1.52657198881625,0.00926489471352743,0.556311318007115,"32;393;585;1019;1020;1026;1027;1382;1432;1435;1954;2017;2932;3984;4916;5058;5997;6777;6789;7869;8195;10018;10501;10509;11221;23499;27230;55558;57731;83481;84258;285590","ENSG00000164885;ENSG00000140463;ENSG00000082701;ENSG00000167680;ENSG00000112062;ENSG00000076555;ENSG00000173757;ENSG00000089820;ENSG00000101109;ENSG00000127603;ENSG00000012171;ENSG00000105429;ENSG00000116741;ENSG00000174705;ENSG00000140538;ENSG00000106683;ENSG00000185033;ENSG00000153094;ENSG00000085733;ENSG00000120742;ENSG00000160460;ENSG00000125863;ENSG00000149269;ENSG00000184371;ENSG00000213023;ENSG00000143507;ENSG00000261150;ENSG00000135446;ENSG00000130827;ENSG00000111276;ENSG00000143320;ENSG00000124762","geneontology_Biological_Process_noRedundant"
